vehicle_id,seg_id,collectiontime,date,time_stamp,road_id,longitude,latitude,speed,acceleratorpedal,brakestatus,gearnum,havebrake,havedriver
482,0,1718874280000,2024-06-20,17:04:40,A0008,123.180873,32.327096999999995,0.0,0,101,14,1,0
482,0,1718874285000,2024-06-20,17:04:45,A0008,123.180873,32.327096999999995,0.0,0,101,14,1,0
482,0,1718874290000,2024-06-20,17:04:50,A0008,123.180873,32.327096999999995,0.0,0,101,14,1,0
482,0,1718874295000,2024-06-20,17:04:55,A0008,123.180964,32.327106,19.9,14,0,14,0,1
482,0,1718874300000,2024-06-20,17:05:00,A0008,123.181156,32.327197,11.5,9,0,14,0,1
482,0,1718874305000,2024-06-20,17:05:05,A0008,123.181131,32.327445000000004,35.4,29,0,14,0,1
482,0,1718874310000,2024-06-20,17:05:10,A0008,123.180875,32.328001,45.6,5,0,14,0,1
482,0,1718874315000,2024-06-20,17:05:15,A0008,123.18063,32.328540000000004,50.1,0,0,14,0,0
482,0,1718874320000,2024-06-20,17:05:20,A0008,123.180404,32.329077000000005,40.8,0,101,14,1,0
486,0,1718873698000,2024-06-20,16:54:58,A0008,123.180449,32.328796999999994,38.5,9,0,14,0,1
486,0,1718873708000,2024-06-20,16:55:08,A0008,123.180847,32.327920000000006,22.3,10,0,14,0,1
486,0,1718873718000,2024-06-20,16:55:18,A0008,123.181099,32.327362,43.0,32,0,14,0,1
486,0,1718873728000,2024-06-20,16:55:28,A0008,123.181512,32.326384999999995,45.3,27,0,14,0,1
486,0,1718873737000,2024-06-20,16:55:37,A0008,123.182139,32.325465,44.5,20,0,14,0,1
489,0,1718873554000,2024-06-20,16:52:34,A0008,123.180384,32.328909,12.0,23,0,14,0,1
489,0,1718873584000,2024-06-20,16:53:04,A0008,123.181007,32.327479,4.0,0,0,14,0,0
489,0,1718873614000,2024-06-20,16:53:34,A0008,123.181064,32.327354,10.0,0,101,14,1,0
490,0,1718873254000,2024-06-20,16:47:34,A0008,123.18525,32.327155000000005,10.9,29,0,14,0,1
490,0,1718873259000,2024-06-20,16:47:39,A0008,123.184856,32.327156,36.6,0,0,14,0,0
490,0,1718873264000,2024-06-20,16:47:44,A0008,123.184399,32.327155000000005,29.9,12,0,14,0,1
490,0,1718873269000,2024-06-20,16:47:49,A0008,123.18394,32.327158000000004,28.0,3,0,14,0,1
490,0,1718873274000,2024-06-20,16:47:54,A0008,123.183579,32.327157,27.2,5,0,14,0,1
490,0,1718873279000,2024-06-20,16:47:59,A0008,123.183196,32.327159,24.1,0,0,14,0,0
490,0,1718873284000,2024-06-20,16:48:04,A0008,123.182883,32.327161000000004,19.2,15,0,14,0,1
490,0,1718873289000,2024-06-20,16:48:09,A0008,123.182629,32.327161000000004,9.7,0,101,14,1,0
490,0,1718873294000,2024-06-20,16:48:14,A0008,123.182573,32.327162,1.4,0,101,14,1,0
490,0,1718873299000,2024-06-20,16:48:19,A0008,123.18257,32.327161000000004,0.0,0,101,14,1,0
490,0,1718873304000,2024-06-20,16:48:24,A0008,123.18257,32.327161000000004,0.0,0,101,14,1,0
490,0,1718873309000,2024-06-20,16:48:29,A0008,123.18257,32.327161000000004,0.0,0,101,14,1,0
490,0,1718873314000,2024-06-20,16:48:34,A0008,123.182469,32.327161000000004,9.2,0,0,14,0,0
490,0,1718873319000,2024-06-20,16:48:39,A0008,123.182351,32.327159,7.5,0,0,14,0,0
490,0,1718873324000,2024-06-20,16:48:44,A0008,123.182265,32.327157,6.6,0,0,14,0,0
490,0,1718873329000,2024-06-20,16:48:49,A0008,123.182103,32.327157,13.1,8,0,14,0,1
490,0,1718873334000,2024-06-20,16:48:54,A0008,123.181869,32.327157,14.0,0,101,14,1,0
490,0,1718873339000,2024-06-20,16:48:59,A0008,123.181787,32.327157,0.0,0,101,14,1,0
490,0,1718873344000,2024-06-20,16:49:04,A0008,123.18178600000002,32.327157,0.0,0,101,14,1,0
490,0,1718873349000,2024-06-20,16:49:09,A0008,123.18178600000002,32.327157,0.0,0,101,14,1,0
490,0,1718873354000,2024-06-20,16:49:14,A0008,123.18178600000002,32.327157,0.0,0,101,14,1,0
490,0,1718873359000,2024-06-20,16:49:19,A0008,123.18178600000002,32.327157,0.0,0,101,14,1,0
490,0,1718873364000,2024-06-20,16:49:24,A0008,123.18178600000002,32.327157,0.0,0,101,14,1,0
490,0,1718873369000,2024-06-20,16:49:29,A0008,123.18178600000002,32.327157,0.0,0,101,14,1,0
490,0,1718873374000,2024-06-20,16:49:34,A0008,123.18178600000002,32.327157,0.0,0,101,14,1,0
490,0,1718873379000,2024-06-20,16:49:39,A0008,123.18178600000002,32.327157,0.0,0,101,14,1,0
490,0,1718873384000,2024-06-20,16:49:44,A0008,123.18178600000002,32.327157,0.0,0,101,14,1,0
490,0,1718873389000,2024-06-20,16:49:49,A0008,123.181717,32.327157,10.1,12,0,14,0,1
490,0,1718873394000,2024-06-20,16:49:54,A0008,123.181474,32.327152000000005,14.7,0,101,14,1,0
490,0,1718873399000,2024-06-20,16:49:59,A0008,123.181367,32.327147,3.0,0,101,14,1,0
490,0,1718873404000,2024-06-20,16:50:04,A0008,123.181295,32.327147,6.3,18,0,14,0,1
490,0,1718873409000,2024-06-20,16:50:09,A0008,123.180958,32.32714,34.6,8,0,14,0,1
490,0,1718873414000,2024-06-20,16:50:14,A0008,123.180469,32.327137,27.7,0,0,14,0,0
490,0,1718873419000,2024-06-20,16:50:19,A0008,123.18014,32.32712,19.1,5,0,14,0,1
490,0,1718873424000,2024-06-20,16:50:24,A0008,123.179798,32.327073,27.1,9,0,14,0,1
490,0,1718873429000,2024-06-20,16:50:29,A0008,123.179406,32.327018,26.8,0,0,14,0,1
490,0,1718873434000,2024-06-20,16:50:34,A0008,123.179092,32.326972999999995,17.3,15,0,14,0,1
490,0,1718873439000,2024-06-20,16:50:39,A0008,123.178816,32.326930000000004,17.7,4,0,14,0,1
490,0,1718873444000,2024-06-20,16:50:44,A0008,123.178568,32.326895,14.6,0,101,14,1,0
490,0,1718873449000,2024-06-20,16:50:49,A0008,123.178342,32.326864,18.2,16,0,14,0,1
490,0,1718873454000,2024-06-20,16:50:54,A0008,123.178048,32.326818,23.2,17,0,14,0,1
494,0,1718616198000,2024-06-17,17:23:18,A0008,123.17944,32.326972,16.9,22,0,14,0,1
494,0,1718616208000,2024-06-17,17:23:28,A0008,123.1802,32.327096000000004,28.3,10,0,14,0,0
494,0,1718616218000,2024-06-17,17:23:38,A0008,123.18076,32.327092,0.0,0,1,14,1,1
494,0,1718616228000,2024-06-17,17:23:48,A0008,123.180752,32.327082000000004,0.0,0,1,14,1,1
494,0,1718616238000,2024-06-17,17:23:58,A0008,123.180768,32.32708,0.0,0,1,14,1,1
494,0,1718616248000,2024-06-17,17:24:08,A0008,123.180752,32.327096000000004,0.0,0,1,14,1,1
494,0,1718616258000,2024-06-17,17:24:18,A0008,123.180768,32.327124,0.0,0,1,14,1,1
494,0,1718616268000,2024-06-17,17:24:28,A0008,123.180976,32.327134,18.6,0,1,14,1,0
494,0,1718616278000,2024-06-17,17:24:38,A0008,123.181176,32.327218,0.0,0,1,14,1,1
494,0,1718616288000,2024-06-17,17:24:48,A0008,123.18096,32.32784,50.0,11,0,14,0,0
494,0,1718616298000,2024-06-17,17:24:58,A0008,123.18048,32.328892,53.2,16,0,14,0,1
494,0,1718874234000,2024-06-20,17:03:54,A0008,123.179432,32.32686200000001,7.8,0,1,14,1,0
494,0,1718874244000,2024-06-20,17:04:04,A0008,123.179416,32.32695,10.7,21,0,14,0,1
494,0,1718874254000,2024-06-20,17:04:14,A0008,123.179848,32.327058,18.7,11,0,14,0,1
494,0,1718874264000,2024-06-20,17:04:24,A0008,123.180472,32.327108,18.2,0,1,14,1,0
494,0,1718874274000,2024-06-20,17:04:34,A0008,123.180672,32.327110000000005,0.0,0,1,14,1,1
494,0,1718874284000,2024-06-20,17:04:44,A0008,123.18068,32.327118,0.0,0,1,14,1,1
494,0,1718874294000,2024-06-20,17:04:54,A0008,123.180672,32.327116000000004,0.0,0,1,14,1,1
494,0,1718874304000,2024-06-20,17:05:04,A0008,123.180992,32.327106,11.5,0,1,14,1,0
494,0,1718874314000,2024-06-20,17:05:14,A0008,123.181192,32.327222000000006,21.5,27,0,14,0,1
494,0,1718874324000,2024-06-20,17:05:24,A0008,123.18076,32.328288,63.6,0,0,14,0,1
494,0,1718959290000,2024-06-21,16:41:30,A0008,123.1794,32.326928,8.0,36,0,14,0,1
494,0,1718959300000,2024-06-21,16:41:40,A0008,123.18012,32.327102000000004,32.1,11,0,14,0,1
494,0,1718959310000,2024-06-21,16:41:50,A0008,123.181008,32.327122,22.1,0,1,14,1,0
494,0,1718959320000,2024-06-21,16:42:00,A0008,123.181024,32.327708,38.7,14,0,14,0,1
494,0,1718959330000,2024-06-21,16:42:10,A0008,123.180624,32.328565999999995,37.4,19,0,14,0,1
495,0,1718873351000,2024-06-20,16:49:11,A0008,123.178343,32.326856,34.2,0,0,14,0,0
495,0,1718873379000,2024-06-20,16:49:39,A0008,123.180563,32.32713200000001,7.5,0,10,14,1,0
495,0,1718873407000,2024-06-20,16:50:07,A0008,123.181174,32.327296999999994,30.1,46,0,14,0,1
497,0,1718873161000,2024-06-20,16:46:01,A0008,123.181009,32.327494,22.4,0,101,14,1,0
497,0,1718873191000,2024-06-20,16:46:31,A0008,123.179714,32.327081,10.0,0,101,14,1,0
497,0,1718873221000,2024-06-20,16:47:01,A0008,123.178558,32.326937,8.9,5,0,14,0,1
497,0,1718873251000,2024-06-20,16:47:31,A0008,123.178488,32.326714,2.3,0,101,14,1,0
497,0,1718873281000,2024-06-20,16:48:01,A0008,123.178265,32.326619,2.3,0,101,13,1,0
497,0,1718873311000,2024-06-20,16:48:31,A0008,123.178472,32.326711,6.8,0,101,14,1,0
497,0,1718873341000,2024-06-20,16:49:01,A0008,123.178537,32.326711,0.0,0,0,15,0,0
497,0,1718873371000,2024-06-20,16:49:31,A0008,123.178688,32.326767000000004,0.0,0,0,15,0,0
497,0,1718873401000,2024-06-20,16:50:01,A0008,123.178683,32.326758,0.0,0,0,15,0,0
497,0,1718873431000,2024-06-20,16:50:31,A0008,123.178698,32.326773,0.0,0,101,13,1,0
497,0,1718873461000,2024-06-20,16:51:01,A0008,123.178706,32.326765,0.0,0,101,13,1,0
497,0,1718873491000,2024-06-20,16:51:31,A0008,123.17856299999998,32.326734,1.5,0,101,13,1,0
497,0,1718873521000,2024-06-20,16:52:01,A0008,123.178552,32.326729,0.0,0,101,15,1,0
497,0,1718873551000,2024-06-20,16:52:31,A0008,123.178554,32.326729,0.0,0,101,15,1,0
497,0,1718873581000,2024-06-20,16:53:01,A0008,123.178619,32.326778999999995,0.0,0,101,14,1,0
497,1,1718874541000,2024-06-20,17:09:01,A0008,123.179129,32.326955,14.0,12,0,14,0,1
497,1,1718874571000,2024-06-20,17:09:31,A0008,123.180665,32.327071999999994,13.5,0,101,14,1,0
497,1,1718874601000,2024-06-20,17:10:01,A0008,123.181919,32.32578,44.2,6,0,14,0,1
498,0,1718873693000,2024-06-20,16:54:53,A0008,123.17803700000002,32.326718,15.7,18,0,14,0,1
498,0,1718873723000,2024-06-20,16:55:23,A0008,123.18031,32.327103,15.8,3,0,14,0,1
498,0,1718873753000,2024-06-20,16:55:53,A0008,123.180807,32.327065999999995,3.3,17,0,14,0,1
498,0,1718873783000,2024-06-20,16:56:23,A0008,123.181815,32.32593,3.5,0,0,14,0,0
498,0,1718873813000,2024-06-20,16:56:53,A0008,123.181966,32.325894000000005,2.9,0,0,13,0,0
498,0,1718873843000,2024-06-20,16:57:23,A0008,123.181351,32.326852,0.0,0,101,14,1,0
498,0,1718873873000,2024-06-20,16:57:53,A0008,123.181351,32.326852,0.0,0,101,14,1,0
498,0,1718873903000,2024-06-20,16:58:23,A0008,123.181029,32.327167,38.5,22,0,14,0,1
498,0,1718873933000,2024-06-20,16:58:53,A0008,123.178136,32.326881,0.3,0,101,14,1,0
501,0,1718872435000,2024-06-20,16:33:55,A0008,123.182429,32.325229,55.1,0,0,14,0,1
501,0,1718872445000,2024-06-20,16:34:05,A0008,123.181458,32.326631000000006,47.5,0,0,14,0,1
501,0,1718872454000,2024-06-20,16:34:14,A0008,123.181045,32.327628999999995,49.6,40,0,14,0,1
501,0,1718872464000,2024-06-20,16:34:24,A0008,123.180625,32.328568000000004,37.1,0,0,14,0,1
501,0,1718872474000,2024-06-20,16:34:34,A0008,123.180304,32.329269000000004,6.9,0,101,14,1,1
502,0,1718699864000,2024-06-18,16:37:44,A0008,123.182031,32.325759999999995,48.2,31,0,14,0,1
502,0,1718699874000,2024-06-18,16:37:54,A0008,123.18156,32.326544,14.4,0,10,14,1,0
502,1,1718701664000,2024-06-18,17:07:44,A0008,123.181374,32.326983,17.9,0,11,14,1,0
502,1,1718701674000,2024-06-18,17:07:54,A0008,123.181792,32.327141,24.7,9,0,14,1,0
502,1,1718701684000,2024-06-18,17:08:04,A0008,123.182283,32.327124,9.1,19,0,14,0,1
502,1,1718701694000,2024-06-18,17:08:14,A0008,123.183239,32.327126,41.5,36,0,14,0,1
502,1,1718701704000,2024-06-18,17:08:24,A0008,123.184415,32.327138000000005,39.0,31,0,14,0,1
503,0,1718874966000,2024-06-20,17:16:06,A0008,123.180227,32.329277000000005,57.7,0,101,14,1,1
503,0,1718874976000,2024-06-20,17:16:16,A0008,123.180625,32.328419,26.0,23,0,14,0,1
503,0,1718874986000,2024-06-20,17:16:26,A0008,123.180885,32.327846,21.9,10,0,14,0,1
503,0,1718874996000,2024-06-20,17:16:36,A0008,123.181107,32.327351,8.7,15,0,14,0,1
503,0,1718875006000,2024-06-20,17:16:46,A0008,123.180854,32.327112,36.8,0,0,14,0,1
503,0,1718875016000,2024-06-20,17:16:56,A0008,123.179998,32.327082000000004,24.5,0,101,14,1,1
503,0,1718875026000,2024-06-20,17:17:06,A0008,123.179173,32.326968,29.1,0,0,14,0,1
503,0,1718875036000,2024-06-20,17:17:16,A0008,123.178668,32.326904,7.0,11,0,14,0,1
503,0,1718875046000,2024-06-20,17:17:26,A0008,123.1785,32.326879000000005,1.8,0,101,13,1,1
503,0,1718875056000,2024-06-20,17:17:36,A0008,123.178493,32.326879000000005,0.0,51,0,14,0,1
503,0,1718875066000,2024-06-20,17:17:46,A0008,123.178493,32.326879000000005,0.0,0,0,14,0,1
503,0,1718875076000,2024-06-20,17:17:56,A0008,123.178493,32.326879000000005,1.8,0,0,14,0,1
503,0,1718875086000,2024-06-20,17:18:06,A0008,123.178493,32.326879000000005,1.6,20,0,14,0,1
503,0,1718875096000,2024-06-20,17:18:16,A0008,123.178493,32.326879000000005,0.0,0,101,14,1,1
503,0,1718875106000,2024-06-20,17:18:26,A0008,123.178493,32.326879000000005,0.0,0,101,13,1,0
503,0,1718875116000,2024-06-20,17:18:36,A0008,123.178493,32.326879000000005,1.8,0,101,13,1,1
503,0,1718875126000,2024-06-20,17:18:46,A0008,123.178493,32.326879000000005,1.5,0,101,13,1,1
503,0,1718875136000,2024-06-20,17:18:56,A0008,123.178691,32.326742,2.4,12,0,14,0,1
503,0,1718875146000,2024-06-20,17:19:06,A0008,123.178966,32.326939,1.8,0,101,13,1,1
503,0,1718875156000,2024-06-20,17:19:16,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875166000,2024-06-20,17:19:26,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875176000,2024-06-20,17:19:36,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875186000,2024-06-20,17:19:46,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875196000,2024-06-20,17:19:56,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875206000,2024-06-20,17:20:06,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875216000,2024-06-20,17:20:16,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875226000,2024-06-20,17:20:26,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875236000,2024-06-20,17:20:36,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875246000,2024-06-20,17:20:46,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875256000,2024-06-20,17:20:56,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875266000,2024-06-20,17:21:06,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875276000,2024-06-20,17:21:16,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875286000,2024-06-20,17:21:26,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875296000,2024-06-20,17:21:36,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875306000,2024-06-20,17:21:46,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875316000,2024-06-20,17:21:56,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875326000,2024-06-20,17:22:06,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875336000,2024-06-20,17:22:16,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875346000,2024-06-20,17:22:26,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875356000,2024-06-20,17:22:36,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875366000,2024-06-20,17:22:46,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875376000,2024-06-20,17:22:56,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875386000,2024-06-20,17:23:06,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875396000,2024-06-20,17:23:16,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875406000,2024-06-20,17:23:26,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875416000,2024-06-20,17:23:36,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875426000,2024-06-20,17:23:46,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875436000,2024-06-20,17:23:56,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875446000,2024-06-20,17:24:06,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875456000,2024-06-20,17:24:16,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875466000,2024-06-20,17:24:26,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875476000,2024-06-20,17:24:36,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875486000,2024-06-20,17:24:46,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875496000,2024-06-20,17:24:56,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875506000,2024-06-20,17:25:06,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875516000,2024-06-20,17:25:16,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875526000,2024-06-20,17:25:26,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875536000,2024-06-20,17:25:36,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875546000,2024-06-20,17:25:46,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875556000,2024-06-20,17:25:56,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875566000,2024-06-20,17:26:06,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875576000,2024-06-20,17:26:16,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875586000,2024-06-20,17:26:26,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875596000,2024-06-20,17:26:36,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875606000,2024-06-20,17:26:46,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875616000,2024-06-20,17:26:56,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875626000,2024-06-20,17:27:06,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875636000,2024-06-20,17:27:16,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875646000,2024-06-20,17:27:26,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875656000,2024-06-20,17:27:36,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875666000,2024-06-20,17:27:46,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875676000,2024-06-20,17:27:56,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875686000,2024-06-20,17:28:06,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875696000,2024-06-20,17:28:16,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875706000,2024-06-20,17:28:26,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875716000,2024-06-20,17:28:36,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875726000,2024-06-20,17:28:46,A0008,123.178966,32.326939,0.0,0,0,15,0,0
503,0,1718875736000,2024-06-20,17:28:56,A0008,123.178966,32.326939,0.0,56,0,14,0,1
503,0,1718875746000,2024-06-20,17:29:06,A0008,123.17856100000002,32.326891,2.8,4,0,14,0,1
503,0,1718875756000,2024-06-20,17:29:16,A0008,123.17856100000002,32.326891,9.4,0,101,14,1,1
503,0,1718875766000,2024-06-20,17:29:26,A0008,123.178454,32.326873000000006,0.0,0,0,14,0,0
503,0,1718875776000,2024-06-20,17:29:36,A0008,123.178454,32.326873000000006,12.7,40,0,14,0,1
503,0,1718875786000,2024-06-20,17:29:46,A0008,123.17795,32.326785,40.0,0,0,14,0,1
505,0,1718702203000,2024-06-18,17:16:43,A0008,123.178509,32.326776,0.0,0,101,15,1,0
505,0,1718702213000,2024-06-18,17:16:53,A0008,123.178509,32.326776,0.0,0,101,15,1,0
505,0,1718702223000,2024-06-18,17:17:03,A0008,123.178509,32.326776,0.0,0,101,15,1,0
505,0,1718702233000,2024-06-18,17:17:13,A0008,123.178509,32.326776,0.0,0,101,15,1,0
505,0,1718702243000,2024-06-18,17:17:23,A0008,123.178509,32.326776,0.0,0,101,15,1,0
505,0,1718702253000,2024-06-18,17:17:33,A0008,123.178509,32.326776,0.0,0,101,15,1,0
505,0,1718702263000,2024-06-18,17:17:43,A0008,123.178509,32.326776,0.0,0,101,15,1,0
505,0,1718702273000,2024-06-18,17:17:53,A0008,123.178523,32.326757,3.2,0,101,14,1,0
505,0,1718702283000,2024-06-18,17:18:03,A0008,123.178578,32.326774,5.4,0,0,14,0,0
505,0,1718702293000,2024-06-18,17:18:13,A0008,123.178584,32.326799,0.8,0,101,14,1,0
505,0,1718702303000,2024-06-18,17:18:23,A0008,123.178584,32.32680000000001,0.0,0,101,14,1,0
505,0,1718702313000,2024-06-18,17:18:33,A0008,123.178704,32.326922,26.0,21,0,14,0,1
505,0,1718702323000,2024-06-18,17:18:43,A0008,123.179715,32.327064,39.0,12,0,14,0,1
505,0,1718702333000,2024-06-18,17:18:53,A0008,123.18055,32.327134,12.6,0,101,14,1,0
505,0,1718702343000,2024-06-18,17:19:03,A0008,123.180868,32.327139,12.9,0,0,14,0,0
505,0,1718702353000,2024-06-18,17:19:13,A0008,123.18103899999998,32.327143,5.6,0,0,14,0,0
505,0,1718702363000,2024-06-18,17:19:23,A0008,123.181124,32.32715,1.2,0,101,14,1,0
505,0,1718702373000,2024-06-18,17:19:33,A0008,123.181164,32.327159,4.8,0,0,14,0,0
505,0,1718702383000,2024-06-18,17:19:43,A0008,123.18099,32.327772,53.8,18,0,14,0,1
505,0,1718702393000,2024-06-18,17:19:53,A0008,123.180463,32.328911000000005,51.0,5,0,14,0,1
505,1,1718874129000,2024-06-20,17:02:09,A0008,123.178875,32.326931,26.4,12,0,14,0,1
505,1,1718874139000,2024-06-20,17:02:19,A0008,123.179921,32.327078,32.5,19,0,14,0,1
505,1,1718874149000,2024-06-20,17:02:29,A0008,123.180963,32.327126,23.4,0,101,14,1,0
505,1,1718874159000,2024-06-20,17:02:39,A0008,123.180963,32.327827,51.2,17,0,14,0,1
505,1,1718874169000,2024-06-20,17:02:49,A0008,123.18042,32.329001000000005,59.8,19,0,14,0,1
505,1,1718959299000,2024-06-21,16:41:39,A0008,123.178703,32.326925,24.1,15,0,14,0,1
505,1,1718959309000,2024-06-21,16:41:49,A0008,123.179568,32.327040999999994,34.0,12,0,14,0,1
505,1,1718959319000,2024-06-21,16:41:59,A0008,123.180401,32.327133,16.0,0,0,14,0,0
505,1,1718959329000,2024-06-21,16:42:09,A0008,123.180692,32.327136,7.7,0,0,14,0,0
505,1,1718959339000,2024-06-21,16:42:19,A0008,123.180839,32.327138000000005,0.0,0,101,14,1,0
505,1,1718959349000,2024-06-21,16:42:29,A0008,123.180839,32.327138000000005,0.0,0,101,14,1,0
505,1,1718959359000,2024-06-21,16:42:39,A0008,123.180839,32.327138000000005,0.0,0,101,14,1,0
505,1,1718959369000,2024-06-21,16:42:49,A0008,123.18106,32.327174,8.4,0,0,14,0,0
505,1,1718959379000,2024-06-21,16:42:59,A0008,123.180963,32.327807,42.5,12,0,14,0,1
505,1,1718959389000,2024-06-21,16:43:09,A0008,123.180549,32.328701,34.2,14,0,14,0,1
506,0,1718872465000,2024-06-20,16:34:25,A0008,123.181795,32.326042,59.0,0,0,14,0,0
506,0,1718872475000,2024-06-20,16:34:35,A0008,123.181365,32.326869,4.0,0,101,14,1,0
506,0,1718872485000,2024-06-20,16:34:45,A0008,123.181353,32.326887,0.0,0,101,14,1,0
506,0,1718872495000,2024-06-20,16:34:55,A0008,123.181348,32.326889,0.0,0,101,14,1,0
506,0,1718872505000,2024-06-20,16:35:05,A0008,123.181348,32.326888000000004,0.0,0,101,14,1,0
506,0,1718872515000,2024-06-20,16:35:15,A0008,123.18135,32.326888000000004,0.0,0,0,14,0,0
506,0,1718872525000,2024-06-20,16:35:25,A0008,123.181283,32.327073,1.0,0,0,14,0,0
506,0,1718872535000,2024-06-20,16:35:35,A0008,123.181267,32.327084,0.0,0,0,14,0,0
506,0,1718872545000,2024-06-20,16:35:45,A0008,123.181241,32.327129,0.0,0,101,14,1,0
506,0,1718872555000,2024-06-20,16:35:55,A0008,123.181185,32.327178,21.0,35,0,14,0,1
506,0,1718872565000,2024-06-20,16:36:05,A0008,123.180315,32.327165,15.0,0,101,14,1,0
506,0,1718872575000,2024-06-20,16:36:15,A0008,123.180163,32.327179,0.0,0,101,14,1,0
506,0,1718872585000,2024-06-20,16:36:25,A0008,123.180148,32.327178,6.0,26,0,14,0,1
506,0,1718872595000,2024-06-20,16:36:35,A0008,123.179942,32.32713200000001,9.0,19,0,14,0,1
506,0,1718872605000,2024-06-20,16:36:45,A0008,123.179453,32.327037000000004,15.0,0,0,14,0,0
506,0,1718872615000,2024-06-20,16:36:55,A0008,123.179388,32.326931,1.0,0,0,13,0,0
506,0,1718872625000,2024-06-20,16:37:05,A0008,123.179379,32.326927000000005,0.0,0,0,14,0,0
506,1,1718872635000,2024-06-20,16:37:15,A0008,123.179494,32.327003999999995,26.0,20,0,14,0,1
506,1,1718872645000,2024-06-20,16:37:25,A0008,123.180477,32.327096999999995,35.0,0,101,14,1,0
506,1,1718872655000,2024-06-20,16:37:35,A0008,123.180783,32.327095,0.0,0,101,14,1,0
506,1,1718872665000,2024-06-20,16:37:45,A0008,123.180923,32.327093000000005,17.0,24,0,14,0,1
506,1,1718872675000,2024-06-20,16:37:55,A0008,123.181302,32.326848,36.0,0,0,14,0,0
506,1,1718872685000,2024-06-20,16:38:05,A0008,123.181687,32.326086000000004,37.0,9,0,14,0,1
506,1,1718872695000,2024-06-20,16:38:15,A0008,123.182226,32.325364,40.0,18,0,14,0,1
