road_id,vehicle_id,date,seg_id,direction,enter_time,exit_time,enter_idx,exit_idx,duration_s,num_points
A0003,375,2024-06-18,0,A1-2,2025-11-09 16:46:03.902778982,2025-11-09 16:46:03.902778982,4,5,0,2
A0003,375,2024-06-19,0,A1-2,2025-11-09 16:50:21.917252174,2025-11-09 16:50:21.917252174,2,3,0,2
A0003,375,2024-06-20,0,A1-2,2025-11-09 16:46:00.800210519,2025-11-09 16:46:00.800210519,3,4,0,2
A0003,375,2024-06-21,0,A1-2,2025-11-09 16:50:03.682082227,2025-11-09 16:50:03.682082227,2,3,0,2
A0003,376,2024-06-19,0,A1-2,2025-11-09 16:30:57.828726440,2025-11-09 16:31:01.239072931,3,5,3,2
A0003,395,2024-06-17,0,A1-1,2025-11-09 16:47:53,2025-11-09 16:48:13,4,6,20,1
A0003,395,2024-06-18,0,A1-1,2025-11-09 16:35:07.361767171,2025-11-09 16:35:11.255503832,4,6,3,2
A0003,395,2024-06-19,0,A1-1,2025-11-09 16:44:20.149466689,2025-11-09 16:44:20.149466689,4,5,0,2
A0003,395,2024-06-20,0,A1-1,2025-11-09 16:50:22.238726008,2025-11-09 16:50:22.238726008,8,9,0,2
A0003,395,2024-06-21,0,A1-1,2025-11-09 16:48:08.767563404,2025-11-09 16:48:13.151584237,5,7,4,2
A0003,398,2024-06-18,0,A1-1,2025-11-09 17:03:18.132527611,2025-11-09 17:03:18.132527611,2,3,0,2
A0003,398,2024-06-19,0,A1-1,2025-11-09 17:09:35.576846766,2025-11-09 17:09:53.162712306,1,3,17,2
A0003,398,2024-06-20,0,A1-1,2025-11-09 17:03:30.931865891,2025-11-09 17:03:33.196532481,0,2,2,2
A0003,398,2024-06-21,0,A1-1,2025-11-09 16:58:36,2025-11-09 16:59:32,1,3,56,1
A0003,399,2024-06-19,0,A1-2,2025-11-09 17:10:04.207458379,2025-11-09 17:10:04.207458379,7,8,0,2
A0003,408,2024-06-19,0,A1-2,2025-11-09 16:41:40.453803715,2025-11-09 16:41:40.453803715,2,3,0,2
A0003,408,2024-06-20,0,A1-2,2025-11-09 17:22:59.065602447,2025-11-09 17:22:59.065602447,2,3,0,2
A0003,410,2024-06-17,0,A1-1,2025-11-09 17:09:54.575536565,2025-11-09 17:09:54.575536565,1,2,0,2
A0003,410,2024-06-18,0,A1-1,2025-11-09 17:14:16.881558773,2025-11-09 17:14:16.881558773,2,3,0,2
A0003,410,2024-06-19,0,A1-1,2025-11-09 17:11:51.757942869,2025-11-09 17:11:51.757942869,3,4,0,2
A0003,410,2024-06-20,0,A1-1,2025-11-09 17:12:09.338141748,2025-11-09 17:12:09.338141748,0,1,0,2
A0003,410,2024-06-21,0,A1-1,2025-11-09 17:11:54.919641562,2025-11-09 17:11:54.919641562,2,3,0,2
A0003,414,2024-06-19,0,A1-1,2025-11-09 16:39:41.951471078,2025-11-09 16:39:41.951471078,5,6,0,2
A0003,418,2024-06-18,0,A1-2,2025-11-09 16:41:42.265776348,2025-11-09 16:41:48.924282090,5,8,6,4
A0003,419,2024-06-19,0,A1-1,2025-11-09 16:57:04.281877619,2025-11-09 16:57:04.281877619,4,5,0,2
A0003,422,2024-06-19,0,A1-2,2025-11-09 17:25:00.603136291,2025-11-09 17:25:15.077008179,2,4,14,2
A0003,422,2024-06-21,0,A1-2,2025-11-09 17:18:08,2025-11-09 17:18:18.796706521,1,2,10,2
A0003,432,2024-06-17,0,A1-1,2025-11-09 17:12:14.281592590,2025-11-09 17:12:14.281592590,0,1,0,2
A0003,432,2024-06-19,0,A1-1,2025-11-09 17:09:46.071727975,2025-11-09 17:09:46.071727975,1,2,0,2
A0003,432,2024-06-20,0,A1-1,2025-11-09 17:13:48,2025-11-09 17:14:03.148330229,2,3,15,2
A0003,432,2024-06-21,0,A1-1,2025-11-09 17:23:06.245922188,2025-11-09 17:23:06.245922188,2,3,0,2
A0003,439,2024-06-19,0,A1-1,2025-11-09 17:26:41,2025-11-09 17:26:46.688437405,1,2,5,2
A0003,440,2024-06-19,0,A1-2,2025-11-09 17:07:25.474931328,2025-11-09 17:07:25.474931328,2,3,0,2
A0003,441,2024-06-19,0,A1-2,2025-11-09 16:30:05.646204693,2025-11-09 16:30:05.646204693,0,1,0,2
A0003,443,2024-06-20,0,A1-1,2025-11-09 17:29:21.674934350,2025-11-09 17:29:27.019814223,5,7,5,2
A0003,445,2024-06-18,0,A1-2,2025-11-09 16:30:29.844339500,2025-11-09 16:30:29.844339500,1,2,0,2
A0003,445,2024-06-20,0,A1-1,2025-11-09 16:50:09,2025-11-09 16:50:29,7,9,20,1
A0003,445,2024-06-20,1,A1-2,2025-11-09 17:03:09.246760107,2025-11-09 17:03:09.246760107,5,6,0,2
A0003,445,2024-06-21,0,A1-2,2025-11-09 16:39:35.171925566,2025-11-09 16:39:35.171925566,7,8,0,2
A0003,451,2024-06-20,0,A1-2,2025-11-09 17:12:01.799323852,2025-11-09 17:12:01.799323852,8,9,0,2
A0003,456,2024-06-18,0,A1-2,2025-11-09 16:39:39.618033422,2025-11-09 16:39:39.618033422,0,1,0,2
A0003,456,2024-06-20,0,A1-2,2025-11-09 16:45:22,2025-11-09 16:46:22,1,3,60,1
A0003,456,2024-06-21,0,A1-2,2025-11-09 17:14:21.467403909,2025-11-09 17:14:21.467403909,3,4,0,2
A0003,457,2024-06-20,0,A1-1,2025-11-09 16:50:27.157752503,2025-11-09 16:50:27.157752503,7,8,0,2
A0003,462,2024-06-20,0,A1-2,2025-11-09 16:50:23.600611402,2025-11-09 16:50:23.600611402,3,4,0,2
A0003,463,2024-06-20,0,A1-1,2025-11-09 16:43:46.835874795,2025-11-09 16:43:46.835874795,6,7,0,2
A0003,465,2024-06-17,0,A1-2,2025-11-09 17:22:55.515752180,2025-11-09 17:22:59.357579160,6,8,3,2
A0003,465,2024-06-19,0,A1-2,2025-11-09 17:29:31.477004489,2025-11-09 17:29:31.477004489,7,8,0,2
A0003,465,2024-06-20,0,A1-2,2025-11-09 17:20:34.502325830,2025-11-09 17:20:34.502325830,5,6,0,2
A0003,465,2024-06-21,0,A1-2,2025-11-09 17:27:07.587765131,2025-11-09 17:27:11.596644924,5,7,4,2
A0003,469,2024-06-18,0,A1-1,2025-11-09 16:56:33,2025-11-09 16:56:53,5,7,20,1
A0003,469,2024-06-20,0,A1-1,2025-11-09 17:01:26.217669982,2025-11-09 17:01:26.217669982,4,5,0,2
A0003,470,2024-06-20,0,A1-1,2025-11-09 17:03:18.271198969,2025-11-09 17:03:18.271198969,5,6,0,2
A0003,477,2024-06-20,0,A1-1,2025-11-09 16:56:58.505759136,2025-11-09 16:56:58.505759136,2,3,0,2
A0003,479,2024-06-20,0,A1-2,2025-11-09 16:34:45.530319734,2025-11-09 16:34:45.530319734,2,3,0,2
A0003,488,2024-06-17,0,A1-2,2025-11-09 17:01:54.401572036,2025-11-09 17:01:54.401572036,2,3,0,2
A0003,488,2024-06-19,0,A1-2,2025-11-09 16:52:32.093067301,2025-11-09 16:52:32.093067301,2,3,0,2
A0003,488,2024-06-20,0,A1-2,2025-11-09 16:35:14.019713504,2025-11-09 16:35:14.019713504,1,2,0,2
A0003,488,2024-06-21,0,A1-2,2025-11-09 16:32:35.364920097,2025-11-09 16:32:35.364920097,3,4,0,2
A0003,493,2024-06-20,1,A1-1,2025-11-09 16:58:55.253527198,2025-11-09 16:59:02.116653536,5,7,6,2
A0003,500,2024-06-17,0,A1-1,2025-11-09 17:16:33.585822788,2025-11-09 17:16:33.585822788,0,1,0,2
A0003,500,2024-06-18,0,A1-1,2025-11-09 17:16:26.392619179,2025-11-09 17:16:26.392619179,0,1,0,2
A0003,500,2024-06-19,0,A1-1,2025-11-09 17:12:23.092902350,2025-11-09 17:12:23.092902350,0,1,0,2
A0003,500,2024-06-20,0,A1-1,2025-11-09 17:13:44,2025-11-09 17:13:50.108202694,1,2,6,2
A0003,500,2024-06-21,0,A1-1,2025-11-09 17:16:48.248458642,2025-11-09 17:16:48.248458642,0,1,0,2
A0003,508,2024-06-17,0,A1-1,2025-11-09 16:42:01.551348163,2025-11-09 16:42:01.551348163,1,2,0,2
A0003,508,2024-06-21,2,A1-1,2025-11-09 16:56:45.175066384,2025-11-09 16:56:51.055112876,4,6,5,2
A0003,517,2024-06-17,0,A1-2,2025-11-09 17:23:01.423028779,2025-11-09 17:23:01.423028779,6,7,0,2
A0003,517,2024-06-18,0,A1-2,2025-11-09 17:27:04.745603528,2025-11-09 17:27:04.745603528,5,6,0,2
A0003,517,2024-06-19,1,A1-2,2025-11-09 17:29:27.845858300,2025-11-09 17:29:30.806385937,2,4,2,2
A0003,517,2024-06-20,0,A1-2,2025-11-09 17:25:12.448463934,2025-11-09 17:25:12.448463934,8,9,0,2
A0003,517,2024-06-21,0,A1-2,2025-11-09 17:29:09.716601827,2025-11-09 17:29:16.633322081,5,7,6,2
A0003,518,2024-06-20,0,A1-2,2025-11-09 17:13:58,2025-11-09 17:14:18,4,6,20,1
A0003,521,2024-06-17,0,A1-1,2025-11-09 17:14:20.003907166,2025-11-09 17:14:20.003907166,4,5,0,2
A0003,521,2024-06-20,0,A1-1,2025-11-09 17:29:33.994001599,2025-11-09 17:29:37.359021355,6,8,3,2
A0003,524,2024-06-20,0,A1-1,2025-11-09 16:58:39,2025-11-09 16:58:59,6,8,20,1
A0003,527,2024-06-20,0,A1-1,2025-11-09 16:36:59,2025-11-09 16:37:19,5,7,20,1
A0003,528,2024-06-19,0,A1-2,2025-11-09 17:07:23.553077570,2025-11-09 17:07:23.553077570,1,2,0,2
A0003,528,2024-06-20,0,A1-1,2025-11-09 16:54:32.891666017,2025-11-09 16:54:32.891666017,3,4,0,2
A0003,528,2024-06-21,0,A1-2,2025-11-09 16:30:46.976415572,2025-11-09 16:30:46.976415572,1,2,0,2
A0003,529,2024-06-20,0,A1-1,2025-11-09 16:56:30,2025-11-09 16:56:50,6,8,20,1
A0003,533,2024-06-17,0,A1-1,2025-11-09 16:43:39,2025-11-09 16:43:49,8,10,10,1
A0003,533,2024-06-18,0,A1-1,2025-11-09 16:39:20.055933844,2025-11-09 16:39:24.722964086,9,11,4,2
A0003,533,2024-06-19,0,A1-1,2025-11-09 16:44:04.294887103,2025-11-09 16:44:07.362099455,9,11,3,2
A0003,533,2024-06-20,0,A1-1,2025-11-09 16:50:42.643160574,2025-11-09 16:50:46.250265399,12,14,3,2
A0003,535,2024-06-20,0,A1-1,2025-11-09 17:14:08.005285634,2025-11-09 17:14:08.005285634,6,7,0,2
A0003,539,2024-06-20,1,A1-1,2025-11-09 17:07:51.455786711,2025-11-09 17:07:51.455786711,5,6,0,2
A0003,540,2024-06-18,0,A1-2,2025-11-09 16:48:01.557249741,2025-11-09 16:48:01.557249741,6,7,0,2
A0003,540,2024-06-20,0,A1-2,2025-11-09 17:14:26.961321149,2025-11-09 17:14:26.961321149,7,8,0,2
A0003,542,2024-06-20,0,A1-1,2025-11-09 16:30:42.360187818,2025-11-09 16:30:42.360187818,3,4,0,2
A0003,543,2024-06-20,1,A1-1,2025-11-09 17:16:20.249370987,2025-11-09 17:16:20.249370987,0,1,0,2
A0003,548,2024-06-20,0,A1-2,2025-11-09 16:53:01.566317826,2025-11-09 16:53:01.566317826,2,3,0,2
A0003,549,2024-06-20,0,A1-1,2025-11-09 17:07:44.781708366,2025-11-09 17:07:44.781708366,6,7,0,2
A0003,560,2024-06-20,0,A1-1,2025-11-09 16:52:15,2025-11-09 16:52:23.418513810,5,6,8,2
A0003,563,2024-06-20,0,A1-2,2025-11-09 16:52:10,2025-11-09 16:52:30,4,6,20,1
A0003,565,2024-06-18,0,A1-1,2025-11-09 16:54:35.803359077,2025-11-09 16:54:35.803359077,7,8,0,2
A0003,565,2024-06-20,0,A1-1,2025-11-09 16:34:59,2025-11-09 16:35:07.276633840,4,5,8,2
A0003,565,2024-06-21,0,A1-1,2025-11-09 16:30:40.873315192,2025-11-09 16:30:44.046010385,1,3,3,2
A0003,568,2024-06-20,0,A1-2,2025-11-09 16:39:38.178297307,2025-11-09 16:39:38.178297307,7,8,0,2
A0003,570,2024-06-18,0,A1-1,2025-11-09 16:39:11,2025-11-09 16:39:31,4,6,20,1
A0003,572,2024-06-20,0,A1-2,2025-11-09 16:38:55,2025-11-09 16:38:57.804843605,1,2,2,2
A0003,574,2024-06-20,0,A1-2,2025-11-09 17:24:43,2025-11-09 17:24:44.368163078,3,4,1,2
A0003,577,2024-06-20,0,A1-1,2025-11-09 16:52:38.322611340,2025-11-09 16:52:38.322611340,5,6,0,2
A0003,577,2024-06-21,0,A1-1,2025-11-09 17:20:24,2025-11-09 17:20:44,4,6,20,1
A0003,578,2024-06-19,0,A1-2,2025-11-09 17:07:41.552755081,2025-11-09 17:07:41.552755081,2,3,0,2
A0003,578,2024-06-20,0,A1-2,2025-11-09 17:29:33.962149422,2025-11-09 17:29:33.962149422,3,4,0,2
A0003,582,2024-06-20,0,A1-2,2025-11-09 16:35:09.325361392,2025-11-09 16:35:14.822378245,7,9,5,2
A0003,584,2024-06-20,0,A1-2,2025-11-09 17:27:27.648341982,2025-11-09 17:27:27.648341982,3,4,0,2
A0003,590,2024-06-18,0,A1-2,2025-11-09 16:33:08.854983285,2025-11-09 16:33:12.937723853,6,8,4,2
A0003,590,2024-06-20,0,A1-1,2025-11-09 16:45:56.507564193,2025-11-09 16:46:00.051203404,4,6,3,2
A0003,591,2024-06-20,0,A1-1,2025-11-09 17:05:58.086776232,2025-11-09 17:05:58.086776232,2,3,0,2
A0003,593,2024-06-20,0,A1-1,2025-11-09 17:22:44.173349547,2025-11-09 17:22:44.173349547,4,5,0,2
A0003,596,2024-06-20,0,A1-1,2025-11-09 16:41:41.713259276,2025-11-09 16:41:45.690405016,5,7,3,2
A0003,597,2024-06-20,0,A1-2,2025-11-09 16:35:27.456542417,2025-11-09 16:35:32.561696520,6,8,5,2
A0003,598,2024-06-20,0,A1-2,2025-11-09 17:07:32.520713149,2025-11-09 17:07:51.870271972,1,3,19,2
A0003,611,2024-06-20,0,A1-2,2025-11-09 16:41:37.442619894,2025-11-09 16:41:37.442619894,5,6,0,2
A0003,613,2024-06-17,0,A1-1,2025-11-09 16:39:47.334964732,2025-11-09 16:39:47.334964732,1,2,0,2
A0003,613,2024-06-20,0,A1-1,2025-11-09 17:29:30.509216036,2025-11-09 17:29:30.509216036,2,3,0,2
A0003,616,2024-06-20,0,A1-1,2025-11-09 16:39:25.170363486,2025-11-09 16:39:25.170363486,8,9,0,2
A0003,618,2024-06-20,0,A1-2,2025-11-09 17:03:13.875144710,2025-11-09 17:03:13.875144710,2,3,0,2
A0003,623,2024-06-20,1,A1-2,2025-11-09 17:27:23.250011501,2025-11-09 17:27:23.250011501,4,5,0,2
A0003,624,2024-06-20,0,A1-1,2025-11-09 17:07:11,2025-11-09 17:07:19.517656597,1,2,8,2
A0003,625,2024-06-20,0,A1-1,2025-11-09 16:41:47.616470764,2025-11-09 16:41:47.616470764,5,6,0,2
A0003,627,2024-06-20,1,A1-1,2025-11-09 16:48:08.199198090,2025-11-09 16:48:08.199198090,1,2,0,2
A0003,628,2024-06-20,0,A1-2,2025-11-09 16:56:33,2025-11-09 16:56:53,4,6,20,1
A0003,630,2024-06-20,0,A1-2,2025-11-09 16:47:54.235903214,2025-11-09 16:48:06.123658266,6,8,11,2
A0003,634,2024-06-20,0,A1-1,2025-11-09 17:29:19.391450862,2025-11-09 17:29:23.584150604,6,8,4,2
A0003,635,2024-06-20,0,A1-1,2025-11-09 16:50:24.210213281,2025-11-09 16:50:29.037337601,8,11,4,4
A0003,638,2024-06-20,2,A1-1,2025-11-09 17:03:06,2025-11-09 17:03:15.253867653,4,5,9,2
A0003,639,2024-06-20,0,A1-1,2025-11-09 17:14:26.494319745,2025-11-09 17:14:30.724921997,5,7,4,2
A0003,647,2024-06-18,0,A1-2,2025-11-09 16:56:46.253690030,2025-11-09 16:56:46.253690030,6,7,0,2
A0003,647,2024-06-20,0,A1-2,2025-11-09 16:52:38.724489012,2025-11-09 16:52:38.724489012,7,8,0,2
A0003,649,2024-06-20,0,A1-1,2025-11-09 17:22:47.966751198,2025-11-09 17:22:47.966751198,1,2,0,2
A0003,652,2024-06-20,1,A1-1,2025-11-09 16:44:02.051926768,2025-11-09 16:44:02.051926768,3,4,0,2
A0003,658,2024-06-20,0,A1-2,2025-11-09 17:16:21.208564781,2025-11-09 17:16:25.151404764,7,9,3,2
A0003,658,2024-06-20,1,A1-1,2025-11-09 17:29:02,2025-11-09 17:29:22,5,7,20,1
A0003,659,2024-06-17,0,A1-2,2025-11-09 17:01:05.338941019,2025-11-09 17:01:05.338941019,5,6,0,2
A0003,659,2024-06-18,0,A1-2,2025-11-09 17:14:04.583497044,2025-11-09 17:14:04.583497044,6,7,0,2
A0003,659,2024-06-20,0,A1-2,2025-11-09 16:50:22.244078051,2025-11-09 16:50:22.244078051,9,10,0,2
A0003,659,2024-06-21,0,A1-2,2025-11-09 16:45:56.994281786,2025-11-09 16:46:03.226472187,5,7,6,2
A0003,660,2024-06-20,0,A1-1,2025-11-09 17:16:15.186491458,2025-11-09 17:16:15.186491458,6,7,0,2
A0003,664,2024-06-20,0,A1-1,2025-11-09 17:30:10.072260368,2025-11-09 17:30:10.072260368,2,3,0,2
A0003,665,2024-06-20,0,A1-1,2025-11-09 17:29:43,2025-11-09 17:29:52.256291243,6,7,9,2
A0003,670,2024-06-20,0,A1-2,2025-11-09 16:54:40.106617435,2025-11-09 16:54:40.106617435,8,9,0,2
A0003,672,2024-06-20,0,A1-2,2025-11-09 17:23:11.316683995,2025-11-09 17:23:15.984264408,7,9,4,2
A0003,674,2024-06-20,0,A1-1,2025-11-09 17:29:28.192929481,2025-11-09 17:29:28.192929481,4,5,0,2
A0003,676,2024-06-20,0,A1-2,2025-11-09 16:50:21.266599617,2025-11-09 16:50:21.266599617,7,8,0,2
A0003,679,2024-06-18,0,A1-2,2025-11-09 17:09:58.575930686,2025-11-09 17:10:02.982404493,3,5,4,2
A0003,679,2024-06-20,0,A1-2,2025-11-09 17:10:18.335581541,2025-11-09 17:10:18.335581541,6,7,0,2
A0003,682,2024-06-20,0,A1-1,2025-11-09 17:22:49.923868336,2025-11-09 17:22:49.923868336,5,6,0,2
A0003,684,2024-06-20,0,A1-1,2025-11-09 17:20:35.085474760,2025-11-09 17:20:35.085474760,5,6,0,2
A0003,689,2024-06-17,0,A1-1,2025-11-09 16:59:11.362776443,2025-11-09 16:59:11.362776443,1,2,0,2
A0003,689,2024-06-18,0,A1-1,2025-11-09 17:00:38,2025-11-09 17:00:45.194264130,2,3,7,2
A0003,689,2024-06-20,0,A1-1,2025-11-09 17:02:58,2025-11-09 17:03:11.669809770,2,3,13,2
A0003,689,2024-06-21,0,A1-1,2025-11-09 17:03:26.335503421,2025-11-09 17:03:30.179458990,0,2,3,2
A0003,691,2024-06-20,0,A1-2,2025-11-09 17:20:10,2025-11-09 17:20:15.934267179,1,2,5,2
A0003,696,2024-06-20,0,A1-1,2025-11-09 17:22:52.854837202,2025-11-09 17:22:57.810115147,4,6,4,2
A0003,697,2024-06-20,0,A1-1,2025-11-09 16:41:46.748018920,2025-11-09 16:41:46.748018920,7,8,0,2
A0003,700,2024-06-20,0,A1-1,2025-11-09 16:39:23.660712757,2025-11-09 16:39:23.660712757,2,3,0,2
A0003,701,2024-06-20,1,A1-1,2025-11-09 17:14:28.739341729,2025-11-09 17:14:28.739341729,1,2,0,2
A0003,702,2024-06-20,0,A1-2,2025-11-09 16:39:30.580010767,2025-11-09 16:39:30.580010767,5,6,0,2
A0003,704,2024-06-20,0,A1-1,2025-11-09 17:02:59.330692207,2025-11-09 17:02:59.330692207,3,4,0,2
A0003,713,2024-06-20,0,A1-1,2025-11-09 16:50:18.923933071,2025-11-09 16:50:23.766052293,7,9,4,2
A0003,714,2024-06-20,0,A1-2,2025-11-09 17:13:59.171120324,2025-11-09 17:13:59.171120324,4,5,0,2
A0003,715,2024-06-17,0,A1-1,2025-11-09 16:54:36.293555908,2025-11-09 16:54:40.418785740,4,6,4,2
A0003,715,2024-06-18,0,A1-1,2025-11-09 16:52:19,2025-11-09 16:52:39,4,6,20,1
A0003,715,2024-06-20,0,A1-1,2025-11-09 17:03:15.080294455,2025-11-09 17:03:20.769823133,3,5,5,2
A0003,715,2024-06-21,0,A1-1,2025-11-09 16:56:31,2025-11-09 16:56:51,6,8,20,1
A0003,719,2024-06-18,0,A1-2,2025-11-09 17:00:57.283444043,2025-11-09 17:01:17.111432085,1,3,19,2
A0003,719,2024-06-20,0,A1-2,2025-11-09 16:39:25.318926263,2025-11-09 16:39:25.318926263,2,3,0,2
A0003,725,2024-06-20,0,A1-2,2025-11-09 16:59:20.429567773,2025-11-09 16:59:27.082890592,7,9,6,2
A0003,729,2024-06-18,0,A1-1,2025-11-09 17:09:47.630738903,2025-11-09 17:09:47.630738903,6,7,0,2
A0003,729,2024-06-20,0,A1-1,2025-11-09 17:27:15.968335656,2025-11-09 17:27:15.968335656,5,6,0,2
A0003,735,2024-06-20,0,A1-2,2025-11-09 16:58:43,2025-11-09 16:59:03,4,6,20,1
A0003,739,2024-06-20,0,A1-2,2025-11-09 17:12:12.428780516,2025-11-09 17:12:12.428780516,2,3,0,2
A0003,740,2024-06-19,0,A1-2,2025-11-09 17:09:34,2025-11-09 17:09:54,4,6,20,1
A0003,740,2024-06-20,0,A1-2,2025-11-09 17:29:17.197475398,2025-11-09 17:29:17.197475398,6,7,0,2
A0003,742,2024-06-20,0,A1-2,2025-11-09 17:29:23.224171420,2025-11-09 17:29:27.875773815,5,7,4,2
A0003,746,2024-06-20,0,A1-2,2025-11-09 17:05:26.659849629,2025-11-09 17:05:26.659849629,7,8,0,2
A0003,751,2024-06-20,0,A1-2,2025-11-09 17:27:12.501034251,2025-11-09 17:27:12.501034251,3,4,0,2
A0003,754,2024-06-20,0,A1-2,2025-11-09 16:59:03.786614145,2025-11-09 16:59:03.786614145,9,10,0,2
A0003,766,2024-06-20,0,A1-2,2025-11-09 17:20:49.730944955,2025-11-09 17:20:49.730944955,7,8,0,2
A0003,767,2024-06-20,0,A1-1,2025-11-09 16:54:34.805711374,2025-11-09 16:54:34.805711374,5,6,0,2
A0003,768,2024-06-20,0,A1-2,2025-11-09 17:10:00.573472775,2025-11-09 17:10:00.573472775,8,9,0,2
A0003,770,2024-06-20,0,A1-1,2025-11-09 17:08:38.576921545,2025-11-09 17:08:38.576921545,7,8,0,2
A0003,774,2024-06-20,0,A1-1,2025-11-09 16:58:44,2025-11-09 16:59:04,6,8,20,1
A0003,778,2024-06-17,0,A1-1,2025-11-09 16:54:29.265956311,2025-11-09 16:54:29.265956311,1,2,0,2
A0003,778,2024-06-18,0,A1-1,2025-11-09 16:54:48.090047053,2025-11-09 16:54:48.090047053,2,3,0,2
A0003,778,2024-06-20,0,A1-1,2025-11-09 16:57:06.271609143,2025-11-09 16:57:06.271609143,1,2,0,2
A0003,778,2024-06-21,0,A1-1,2025-11-09 16:59:02.603772172,2025-11-09 16:59:02.603772172,1,2,0,2
A0003,779,2024-06-20,0,A1-1,2025-11-09 17:27:05.941050653,2025-11-09 17:27:05.941050653,5,6,0,2
A0003,782,2024-06-20,0,A1-2,2025-11-09 17:01:30.484998238,2025-11-09 17:01:30.484998238,1,2,0,2
A0003,783,2024-06-20,0,A1-2,2025-11-09 17:10:11.502277796,2025-11-09 17:10:11.502277796,2,3,0,2
A0003,783,2024-06-21,0,A1-2,2025-11-09 17:27:14.385421674,2025-11-09 17:27:14.385421674,2,3,0,2
A0003,788,2024-06-18,0,A1-2,2025-11-09 16:52:39.369359453,2025-11-09 16:52:39.369359453,4,5,0,2
A0003,790,2024-06-18,0,A1-2,2025-11-09 17:22:56.948487170,2025-11-09 17:22:56.948487170,7,8,0,2
A0003,797,2024-06-18,0,A1-1,2025-11-09 17:03:17.025271679,2025-11-09 17:03:22.242748070,7,9,5,2
A0003,802,2024-06-18,0,A1-1,2025-11-09 17:24:54.667165922,2025-11-09 17:25:01.598439259,6,8,6,2
A0003,806,2024-06-18,0,A1-2,2025-11-09 17:14:03.844499262,2025-11-09 17:14:09.825344414,5,7,5,2
A0003,806,2024-06-21,0,A1-2,2025-11-09 16:54:44.029832201,2025-11-09 16:54:44.029832201,8,9,0,2
A0003,811,2024-06-18,0,A1-1,2025-11-09 16:38:59.709470873,2025-11-09 16:38:59.709470873,5,6,0,2
A0003,813,2024-06-18,0,A1-1,2025-11-09 16:50:07,2025-11-09 16:50:27,6,8,20,1
A0003,819,2024-06-18,0,A1-2,2025-11-09 17:22:51.684825945,2025-11-09 17:22:55.913279559,7,9,4,2
A0003,825,2024-06-18,0,A1-1,2025-11-09 16:46:22.866589297,2025-11-09 16:46:22.866589297,5,6,0,2
A0003,828,2024-06-18,0,A1-2,2025-11-09 16:48:07.085834097,2025-11-09 16:48:07.085834097,1,2,0,2
A0003,828,2024-06-21,0,A1-2,2025-11-09 16:52:19.912155507,2025-11-09 16:52:46.127758297,2,4,26,2
A0003,829,2024-06-18,0,A1-1,2025-11-09 17:07:50.041643109,2025-11-09 17:07:53.983434997,9,11,3,2
A0003,834,2024-06-18,0,A1-1,2025-11-09 16:45:58.860369117,2025-11-09 16:45:58.860369117,7,8,0,2
A0003,839,2024-06-18,0,A1-2,2025-11-09 16:54:31.303732484,2025-11-09 16:54:36.359866173,6,8,5,2
A0003,851,2024-06-18,0,A1-1,2025-11-09 16:52:39.194645420,2025-11-09 16:52:39.194645420,7,8,0,2
A0003,854,2024-06-18,0,A1-2,2025-11-09 16:39:26.391576464,2025-11-09 16:39:26.391576464,2,3,0,2
A0003,857,2024-06-18,0,A1-2,2025-11-09 17:18:13,2025-11-09 17:18:14.723298043,4,5,1,2
A0003,859,2024-06-18,0,A1-1,2025-11-09 17:09:49.210169953,2025-11-09 17:09:49.210169953,7,8,0,2
A0003,863,2024-06-18,0,A1-2,2025-11-09 17:07:24.520847574,2025-11-09 17:07:24.520847574,1,2,0,2
A0003,869,2024-06-18,1,A1-2,2025-11-09 17:20:58.236301597,2025-11-09 17:20:58.236301597,4,5,0,2
A0003,870,2024-06-18,2,A1-2,2025-11-09 16:46:03.616674517,2025-11-09 16:46:15.170351638,1,3,11,2
A0003,872,2024-06-18,0,A1-1,2025-11-09 16:33:15.922206962,2025-11-09 16:33:15.922206962,5,6,0,2
A0003,883,2024-06-18,0,A1-2,2025-11-09 16:39:20,2025-11-09 16:39:40,5,7,20,1
A0003,886,2024-06-17,0,A1-1,2025-11-09 17:03:06.756773284,2025-11-09 17:03:06.756773284,1,2,0,2
A0003,886,2024-06-18,0,A1-1,2025-11-09 17:03:44.261060595,2025-11-09 17:03:48.192765186,0,2,3,2
A0003,886,2024-06-20,0,A1-1,2025-11-09 16:59:09.636916597,2025-11-09 16:59:12.226223560,0,2,2,2
A0003,886,2024-06-21,0,A1-1,2025-11-09 17:02:24.916160715,2025-11-09 17:02:24.916160715,1,2,0,2
A0003,896,2024-06-18,0,A1-1,2025-11-09 17:07:52.357076856,2025-11-09 17:07:52.357076856,5,6,0,2
A0003,902,2024-06-18,0,A1-1,2025-11-09 16:39:32.933779874,2025-11-09 16:39:32.933779874,6,7,0,2
A0003,905,2024-06-18,0,A1-1,2025-11-09 16:42:08.312063603,2025-11-09 16:42:08.312063603,4,5,0,2
A0003,911,2024-06-18,0,A1-2,2025-11-09 17:27:34.009331132,2025-11-09 17:27:38.366067164,1,3,4,2
A0003,913,2024-06-18,0,A1-1,2025-11-09 16:50:15.820277532,2025-11-09 16:50:15.820277532,7,8,0,2
A0003,918,2024-06-18,0,A1-1,2025-11-09 16:35:19.284603978,2025-11-09 16:35:19.284603978,4,5,0,2
