vehicle_id,seg_id,collectiontime,date,time_stamp,road_id,longitude,latitude,speed,acceleratorpedal,brakestatus,gearnum,havebrake,havedriver,end_time
119,0,1718614364000,2024-06-17,16:52:44,A0003,123.153658,32.345157,32.0,19.0,0,14,0,1,
119,0,1718614394000,2024-06-17,16:53:14,A0003,123.152188,32.345189000000005,7.0,16.0,0,14,0,1,
119,0,1718614424000,2024-06-17,16:53:44,A0003,123.149306,32.345065000000005,49.0,23.0,0,14,0,1,
119,0,1718701085000,2024-06-18,16:58:05,A0003,123.154339,32.34505,8.0,0.0,101,14,1,0,
119,0,1718701115000,2024-06-18,16:58:35,A0003,123.153208,32.345228000000006,14.0,0.0,101,14,1,0,
119,0,1718701145000,2024-06-18,16:59:05,A0003,123.151165,32.345149,63.0,31.0,0,14,0,1,
119,0,1718701175000,2024-06-18,16:59:35,A0003,123.145405,32.34487,71.0,0.0,0,14,0,0,
119,0,1718787191000,2024-06-19,16:53:11,A0003,123.15686399999998,32.343875999999995,63.0,0.0,0,14,0,0,
119,0,1718787221000,2024-06-19,16:53:41,A0003,123.154109,32.345147999999995,0.0,0.0,0,14,0,0,
119,0,1718787251000,2024-06-19,16:54:11,A0003,123.153004,32.345205,18.0,0.0,101,14,1,0,
119,0,1718787281000,2024-06-19,16:54:41,A0003,123.150944,32.345113,61.0,28.0,0,14,0,1,
119,0,1718787311000,2024-06-19,16:55:11,A0003,123.145539,32.344877000000004,64.0,26.0,0,14,0,1,
119,0,1718960493000,2024-06-21,17:01:33,A0003,123.154587,32.344998,55.0,0.0,0,14,0,0,
119,0,1718960523000,2024-06-21,17:02:03,A0003,123.15293766666667,32.345227333333334,0.0,1.3333333333333333,101,14,1,0,17:03:03
119,0,1718960613000,2024-06-21,17:03:33,A0003,123.150106,32.34507,64.0,0.0,0,14,0,0,
120,0,1718614782000,2024-06-17,16:59:42,A0003,123.146151,32.344821,62.1,17.0,0,14,1,0,
120,0,1718614792000,2024-06-17,16:59:52,A0003,123.14786200000002,32.344928,59.5,27.0,0,14,0,1,
120,0,1718614802000,2024-06-17,17:00:02,A0003,123.149724,32.345012999999994,63.0,41.0,0,14,0,1,
120,0,1718614812000,2024-06-17,17:00:12,A0003,123.151323,32.345061,35.6,0.0,0,14,1,0,
120,0,1718614822000,2024-06-17,17:00:22,A0003,123.1516536,32.34508,0.0,0.0,0,14,1,0,17:01:02
120,0,1718614872000,2024-06-17,17:01:12,A0003,123.151754,32.34508099999999,19.0,54.0,0,14,0,1,
120,0,1718614882000,2024-06-17,17:01:22,A0003,123.15248,32.345119999999994,33.0,44.0,0,14,0,1,
120,0,1718614892000,2024-06-17,17:01:32,A0003,123.153512,32.345113,42.5,27.0,0,14,0,1,
120,0,1718614902000,2024-06-17,17:01:42,A0003,123.154774,32.344921,40.1,0.0,0,14,1,0,
120,0,1718614912000,2024-06-17,17:01:52,A0003,123.155413,32.344683,14.1,0.0,0,14,1,0,
120,0,1718614922000,2024-06-17,17:02:02,A0003,123.155696,32.344556,17.8,0.0,0,14,1,0,
120,0,1718614932000,2024-06-17,17:02:12,A0003,123.156336,32.344190000000005,48.7,27.0,0,14,0,1,
120,0,1718614942000,2024-06-17,17:02:22,A0003,123.157356,32.343278999999995,53.2,8.0,0,14,1,0,
120,0,1718787295000,2024-06-19,16:54:55,A0003,123.146874,32.344868,54.8,31.0,0,14,0,1,
120,0,1718787305000,2024-06-19,16:55:05,A0003,123.148493,32.344943,53.2,17.0,0,14,0,1,
120,0,1718787315000,2024-06-19,16:55:15,A0003,123.149954,32.345001999999994,41.4,0.0,0,14,1,0,
120,0,1718787325000,2024-06-19,16:55:25,A0003,123.150803,32.345040999999995,19.9,4.0,0,14,1,0,
120,0,1718787335000,2024-06-19,16:55:35,A0003,123.1515,32.345053,24.4,7.0,0,14,1,0,
120,0,1718787345000,2024-06-19,16:55:45,A0003,123.152065,32.34508,11.3,0.0,0,14,1,0,
120,0,1718787355000,2024-06-19,16:55:55,A0003,123.152115,32.3450698,0.0,0.0,0,14,1,0,16:56:35
120,0,1718787405000,2024-06-19,16:56:45,A0003,123.152815,32.345104,44.2,56.0,0,14,0,1,
120,0,1718787415000,2024-06-19,16:56:55,A0003,123.154266,32.345,58.2,54.0,0,14,0,1,
120,0,1718787425000,2024-06-19,16:57:05,A0003,123.155576,32.344583,25.2,0.0,0,14,1,0,
120,0,1718787435000,2024-06-19,16:57:15,A0003,123.156115,32.344295,42.5,44.0,0,14,0,1,
120,0,1718787445000,2024-06-19,16:57:25,A0003,123.157076,32.343565000000005,40.5,59.0,0,14,0,1,
120,0,1718873916000,2024-06-20,16:58:36,A0003,123.146211,32.344843,60.9,34.0,0,14,0,1,
120,0,1718873926000,2024-06-20,16:58:46,A0003,123.148048,32.34492,62.3,25.0,0,14,0,1,
120,0,1718873936000,2024-06-20,16:58:56,A0003,123.14984,32.344997,58.1,12.0,0,14,0,0,
120,0,1718873946000,2024-06-20,16:59:06,A0003,123.15136499999998,32.345049,44.3,48.0,0,14,0,1,
120,0,1718873956000,2024-06-20,16:59:16,A0003,123.152917,32.345113999999995,50.6,23.0,0,14,1,0,
120,0,1718873966000,2024-06-20,16:59:26,A0003,123.154506,32.344956999999994,58.0,18.0,0,14,0,1,
120,0,1718873976000,2024-06-20,16:59:36,A0003,123.155871,32.344451,42.2,45.0,0,14,0,1,
120,0,1718873986000,2024-06-20,16:59:46,A0003,123.1571,32.343536,55.7,24.0,0,14,0,1,
120,0,1718959817000,2024-06-21,16:50:17,A0003,123.145617,32.344843,57.9,26.0,0,14,0,1,
120,0,1718959827000,2024-06-21,16:50:27,A0003,123.147347,32.34492,59.6,23.0,0,14,0,1,
120,0,1718959837000,2024-06-21,16:50:37,A0003,123.1491,32.344989,58.4,0.0,0,14,1,0,
120,0,1718959847000,2024-06-21,16:50:47,A0003,123.150617,32.345056,44.5,7.0,0,14,1,0,
120,0,1718959857000,2024-06-21,16:50:57,A0003,123.151753,32.34509,30.1,0.0,0,14,1,0,
120,0,1718959867000,2024-06-21,16:51:07,A0003,123.15204285714286,32.34509857142857,0.0,0.0,0,14,1,0,16:52:07
120,0,1718959937000,2024-06-21,16:52:17,A0003,123.152076,32.345101,12.2,54.0,0,14,0,1,
120,0,1718959947000,2024-06-21,16:52:27,A0003,123.152902,32.345136999999994,38.1,28.0,0,14,0,1,
120,0,1718959957000,2024-06-21,16:52:37,A0003,123.154201,32.345055,51.7,20.0,0,14,0,1,
120,0,1718959967000,2024-06-21,16:52:47,A0003,123.1556,32.344621000000004,48.7,3.0,0,14,1,0,
120,0,1718959977000,2024-06-21,16:52:57,A0003,123.156821,32.343827000000005,54.4,16.0,0,14,0,1,
121,0,1718788947000,2024-06-19,17:22:27,A0003,123.146403,32.344885999999995,61.6,30.0,0,14,0,1,
121,0,1718788957000,2024-06-19,17:22:37,A0003,123.148273,32.344961,63.7,23.0,0,14,0,1,
121,0,1718788967000,2024-06-19,17:22:47,A0003,123.15005,32.345044,57.9,23.0,0,14,0,1,
121,0,1718788977000,2024-06-19,17:22:57,A0003,123.151497,32.345095,43.5,24.0,0,14,0,1,
121,0,1718788987000,2024-06-19,17:23:07,A0003,123.152942,32.345149,51.6,25.0,0,14,0,1,
121,0,1718788997000,2024-06-19,17:23:17,A0003,123.154456,32.344997,51.3,25.0,0,14,0,1,
121,0,1718789007000,2024-06-19,17:23:27,A0003,123.155869,32.344491,53.5,22.0,0,14,0,1,
121,0,1718789017000,2024-06-19,17:23:37,A0003,123.157061,32.34361,54.7,27.0,0,14,0,1,
122,0,1718789303000,2024-06-19,17:28:23,A0003,123.15708,32.343686,45.1,34.0,0,14,0,1,
122,0,1718789313000,2024-06-19,17:28:33,A0003,123.156019,32.344481,44.1,29.0,0,14,0,1,
122,0,1718789323000,2024-06-19,17:28:43,A0003,123.155065,32.344914,11.9,0.0,7,14,1,0,
122,0,1718789333000,2024-06-19,17:28:53,A0003,123.154855,32.344966,4.7,0.0,9,14,1,1,
122,0,1718789343000,2024-06-19,17:29:03,A0003,123.154478,32.345039,23.3,13.0,0,14,0,1,
122,0,1718789353000,2024-06-19,17:29:13,A0003,123.15397,32.345124,4.3,0.0,8,14,1,1,
122,0,1718789363000,2024-06-19,17:29:23,A0003,123.153933,32.345122,4.1,3.0,0,14,0,1,
122,0,1718789373000,2024-06-19,17:29:33,A0003,123.153417,32.345175999999995,30.7,2.0,0,14,1,0,
122,0,1718789383000,2024-06-19,17:29:43,A0003,123.152578,32.345186,13.5,11.0,0,14,1,0,
122,0,1718789393000,2024-06-19,17:29:53,A0003,123.151899,32.345158000000005,40.5,45.0,0,14,0,1,
124,0,1718786932000,2024-06-19,16:48:52,A0003,123.156433,32.344235999999995,64.7,16.0,0,14,1,0,
124,0,1718786942000,2024-06-19,16:49:02,A0003,123.154859,32.344992,58.7,17.0,0,14,1,0,
124,0,1718786952000,2024-06-19,16:49:12,A0003,123.154116,32.345162,0.0,0.0,0,14,1,0,16:49:32
124,0,1718786982000,2024-06-19,16:49:42,A0003,123.153964,32.345181999999994,23.4,57.0,0,14,0,1,
124,0,1718786992000,2024-06-19,16:49:52,A0003,123.153026,32.345258,23.2,0.0,7,14,1,0,
124,0,1718787002000,2024-06-19,16:50:02,A0003,123.15293,32.34527,0.0,0.0,6,14,1,0,
124,0,1718787012000,2024-06-19,16:50:12,A0003,123.152378,32.345243999999994,42.5,52.0,0,14,0,1,
124,0,1718787022000,2024-06-19,16:50:22,A0003,123.15136499999998,32.345157,15.9,0.0,8,14,1,0,
124,0,1718787032000,2024-06-19,16:50:32,A0003,123.151334,32.345153999999994,0.0,0.0,0,14,1,0,
124,0,1718787042000,2024-06-19,16:50:42,A0003,123.15128500000002,32.345151,6.0,21.0,0,14,0,1,
124,0,1718787052000,2024-06-19,16:50:52,A0003,123.150127,32.345094,59.5,62.0,0,14,0,1,
124,0,1718787062000,2024-06-19,16:51:02,A0003,123.148152,32.345006,71.5,43.0,0,14,0,1,
124,0,1718787072000,2024-06-19,16:51:12,A0003,123.146113,32.344918,68.8,28.0,0,14,0,1,
126,0,1718787582000,2024-06-19,16:59:42,A0003,123.152298,32.349656,43.0,28.0,0,14,0,1,
126,0,1718787612000,2024-06-19,17:00:12,A0003,123.15245,32.345963,56.0,0.0,0,14,0,0,
126,0,1718787642000,2024-06-19,17:00:42,A0003,123.151085,32.344823,3.0,7.0,0,14,0,1,
126,1,1718788302000,2024-06-19,17:11:42,A0003,123.151615,32.345071000000004,0.0,0.0,101,14,1,0,
126,1,1718788332000,2024-06-19,17:12:12,A0003,123.152776,32.345107,37.0,20.0,0,14,0,1,
126,1,1718788362000,2024-06-19,17:12:42,A0003,123.153849,32.344793,8.0,0.0,0,14,0,0,
126,2,1718789172000,2024-06-19,17:26:12,A0003,123.153293,32.345224,12.0,0.0,0,14,0,0,
126,2,1718789202000,2024-06-19,17:26:42,A0003,123.153224,32.345225,0.0,0.0,101,14,1,0,
126,2,1718789232000,2024-06-19,17:27:12,A0003,123.152858,32.345219,15.0,0.0,0,14,0,0,
126,2,1718789262000,2024-06-19,17:27:42,A0003,123.152499,32.347866,48.0,26.0,0,14,0,1,
128,0,1718786871000,2024-06-19,16:47:51,A0003,123.153818125,32.344991,0.0,0.0,9,14,1,1,16:49:01
128,0,1718786951000,2024-06-19,16:49:11,A0003,123.153506,32.345208,32.0,41.0,0,14,0,1,
128,0,1718786961000,2024-06-19,16:49:21,A0003,123.152687,32.34527799999999,19.4,24.0,0,14,0,1,
128,0,1718786971000,2024-06-19,16:49:31,A0003,123.152576,32.346344,60.5,45.0,0,14,0,1,
128,0,1718786981000,2024-06-19,16:49:41,A0003,123.15251,32.34789,57.4,0.0,0,14,1,0,
128,0,1718786991000,2024-06-19,16:49:51,A0003,123.152428,32.349275,52.3,0.0,0,14,1,0,
130,0,1718786814000,2024-06-19,16:46:54,A0003,123.157483,32.343181,35.2,0.0,0,14,0,0,
130,0,1718786824000,2024-06-19,16:47:04,A0003,123.15677,32.343902,40.6,24.0,0,14,0,1,
130,0,1718786834000,2024-06-19,16:47:14,A0003,123.156039,32.344421999999994,28.0,8.0,0,14,0,1,
130,0,1718786844000,2024-06-19,16:47:24,A0003,123.155271,32.344793,29.7,10.0,0,14,0,1,
130,0,1718786854000,2024-06-19,16:47:34,A0003,123.154768,32.344959,6.7,0.0,101,14,1,0,
130,0,1718786864000,2024-06-19,16:47:44,A0003,123.154636,32.344992,16.4,0.0,0,14,0,1,
130,0,1718786874000,2024-06-19,16:47:54,A0003,123.154018,32.345113999999995,22.4,0.0,101,14,1,0,
130,0,1718786884000,2024-06-19,16:48:04,A0003,123.1536,32.345178999999995,3.7,0.0,101,14,1,0,
130,0,1718786894000,2024-06-19,16:48:14,A0003,123.153551,32.345181999999994,2.8,23.0,0,14,0,1,
130,0,1718786904000,2024-06-19,16:48:24,A0003,123.153044,32.345194,27.2,18.0,0,14,0,1,
130,0,1718786914000,2024-06-19,16:48:34,A0003,123.152258,32.345177,15.8,0.0,0,14,0,0,
130,0,1718786924000,2024-06-19,16:48:44,A0003,123.151623,32.345142,33.8,20.0,0,14,0,1,
130,0,1718786934000,2024-06-19,16:48:54,A0003,123.15038,32.345113999999995,61.2,42.0,0,14,0,1,
130,0,1718786944000,2024-06-19,16:49:04,A0003,123.14848700000002,32.344995000000004,50.0,0.0,101,14,1,0,
130,0,1718786954000,2024-06-19,16:49:14,A0003,123.147097,32.344942,56.0,22.0,0,14,0,1,
130,0,1718786964000,2024-06-19,16:49:24,A0003,123.145372,32.344871999999995,50.8,0.0,101,14,1,0,
131,0,1718789089000,2024-06-19,17:24:49,A0003,123.152517,32.345737,24.9,0.0,0,14,1,1,
131,0,1718789099000,2024-06-19,17:24:59,A0003,123.152546,32.345563142857145,0.1714285714285714,0.1428571428571428,101,14,1,1,17:25:59
131,0,1718789169000,2024-06-19,17:26:09,A0003,123.152536,32.345409000000004,4.7,0.0,101,14,1,1,
131,0,1718789179000,2024-06-19,17:26:19,A0003,123.152545,32.345387,0.0,0.0,101,14,1,1,
131,0,1718789189000,2024-06-19,17:26:29,A0003,123.152555,32.345339,13.3,13.0,0,14,1,1,
131,0,1718789199000,2024-06-19,17:26:39,A0003,123.153054,32.345129,36.6,18.0,0,14,1,1,
131,0,1718789209000,2024-06-19,17:26:49,A0003,123.154273,32.344994,45.3,20.0,0,14,1,1,
131,0,1718789219000,2024-06-19,17:26:59,A0003,123.155501,32.344606,46.0,11.0,0,14,1,1,
131,0,1718789229000,2024-06-19,17:27:09,A0003,123.155912,32.344386,0.6,0.0,101,14,1,1,
133,0,1718615798000,2024-06-17,17:16:38,A0003,123.15387,32.345153,59.7,19.0,0,14,0,1,
133,0,1718615828000,2024-06-17,17:17:08,A0003,123.14864,32.34501899999999,66.4,14.0,0,14,0,1,
133,0,1718702196000,2024-06-18,17:16:36,A0003,123.153794,32.345173,58.9,11.0,0,14,0,1,
133,0,1718702226000,2024-06-18,17:17:06,A0003,123.150728,32.345108,36.1,0.0,0,14,0,0,
133,0,1718702256000,2024-06-18,17:17:36,A0003,123.147374,32.344959,44.4,11.0,0,14,0,1,
133,0,1718788748000,2024-06-19,17:19:08,A0003,123.157478,32.343194999999994,58.3,18.0,0,14,0,1,
133,0,1718788778000,2024-06-19,17:19:38,A0003,123.154194,32.345108,0.0,0.0,0,14,0,0,
133,0,1718788808000,2024-06-19,17:20:08,A0003,123.153364,32.345223,31.3,0.0,101,14,1,0,
133,0,1718788838000,2024-06-19,17:20:38,A0003,123.151445,32.345166,55.2,26.0,0,14,0,1,
133,0,1718788868000,2024-06-19,17:21:08,A0003,123.146631,32.344959,68.5,17.0,0,14,0,1,
133,0,1718874996000,2024-06-20,17:16:36,A0003,123.157307,32.343388,64.9,4.0,0,14,0,1,
133,0,1718875026000,2024-06-20,17:17:06,A0003,123.152958,32.34519933333333,0.0,0.0,101,14,1,0,17:18:07
133,0,1718875117000,2024-06-20,17:18:37,A0003,123.150121,32.345071000000004,66.0,12.0,0,14,0,1,
133,0,1718961551000,2024-06-21,17:19:11,A0003,123.153734,32.345163,46.3,0.0,101,14,1,0,
133,0,1718961581000,2024-06-21,17:19:41,A0003,123.153009,32.3452115,0.0,0.0,0,14,0,0,17:20:11
133,0,1718961641000,2024-06-21,17:20:41,A0003,123.151847,32.34516,44.4,21.0,0,14,0,1,
133,0,1718961671000,2024-06-21,17:21:11,A0003,123.147332,32.344978999999995,51.3,0.0,0,14,0,0,
134,0,1718788497000,2024-06-19,17:14:57,A0003,123.146066,32.344874,56.6,37.0,0,14,0,1,
134,0,1718788507000,2024-06-19,17:15:07,A0003,123.147736,32.344935,56.7,35.0,0,14,0,1,
134,0,1718788517000,2024-06-19,17:15:17,A0003,123.149474,32.34501899999999,54.3,11.0,0,14,0,1,
134,0,1718788527000,2024-06-19,17:15:27,A0003,123.150619,32.345055,19.0,1.0,0,14,0,0,
134,0,1718788537000,2024-06-19,17:15:37,A0003,123.150865,32.345071000000004,1.4,0.0,11,14,1,0,
134,0,1718788547000,2024-06-19,17:15:47,A0003,123.151082,32.345089,22.1,45.0,0,14,0,1,
134,0,1718788557000,2024-06-19,17:15:57,A0003,123.151619,32.345106,9.7,6.0,0,14,0,1,
134,0,1718788567000,2024-06-19,17:16:07,A0003,123.151841,32.345112,4.8,0.0,0,14,0,0,
134,0,1718788577000,2024-06-19,17:16:17,A0003,123.152082,32.345119,24.5,41.0,0,14,0,1,
134,0,1718788587000,2024-06-19,17:16:27,A0003,123.153106,32.345157,39.0,5.0,0,14,0,1,
134,0,1718788597000,2024-06-19,17:16:37,A0003,123.154242,32.345053,48.2,42.0,0,14,0,1,
134,0,1718788607000,2024-06-19,17:16:47,A0003,123.155455,32.344696,37.0,24.0,0,14,0,1,
134,0,1718788617000,2024-06-19,17:16:57,A0003,123.156547,32.344066999999995,47.7,24.0,0,14,0,1,
134,0,1718788627000,2024-06-19,17:17:07,A0003,123.157447,32.343216,44.3,16.0,0,14,0,1,
136,0,1718787706000,2024-06-19,17:01:46,A0003,123.15377,32.344831,13.6,26.0,0,14,0,1,
136,0,1718787826000,2024-06-19,17:03:46,A0003,123.153841,32.344762,1.2,0.0,101,14,1,0,
136,0,1718787856000,2024-06-19,17:04:16,A0003,123.153869,32.34488399999999,8.2,7.0,0,14,0,1,
136,0,1718787886000,2024-06-19,17:04:46,A0003,123.156405,32.344089999999994,41.7,7.0,0,14,0,1,
136,0,1718873073000,2024-06-20,16:44:33,A0003,123.153961,32.344939000000004,11.4,23.0,0,14,0,1,
136,0,1718873103000,2024-06-20,16:45:03,A0003,123.156325,32.344137,25.6,5.0,0,14,0,1,
139,0,1718615674000,2024-06-17,17:14:34,A0003,123.15036200000002,32.345040000000004,63.0,5.0,0,14,0,1,
139,0,1718615704000,2024-06-17,17:15:04,A0003,123.152202,32.34510949999999,0.0,0.0,101,14,1,0,17:15:34
139,0,1718615764000,2024-06-17,17:16:04,A0003,123.152204,32.345106,12.0,90.0,0,14,0,1,
139,0,1718615794000,2024-06-17,17:16:34,A0003,123.156612,32.343981,68.0,0.0,0,14,0,0,
139,0,1718701581000,2024-06-18,17:06:21,A0003,123.149234,32.344994,55.0,0.0,0,14,0,0,
139,0,1718701611000,2024-06-18,17:06:51,A0003,123.150917,32.345065000000005,31.0,22.0,0,14,0,1,
139,0,1718701641000,2024-06-18,17:07:21,A0003,123.151684,32.345079,0.0,0.0,101,14,1,0,
139,0,1718701671000,2024-06-18,17:07:51,A0003,123.153379,32.345134,48.0,25.0,0,14,0,1,
139,0,1718701701000,2024-06-18,17:08:21,A0003,123.15704,32.343576,66.0,14.0,0,14,0,1,
139,0,1718788002000,2024-06-19,17:06:42,A0003,123.146453,32.344852,68.0,19.0,0,14,0,1,
139,0,1718788032000,2024-06-19,17:07:12,A0003,123.151655,32.345094,8.0,0.0,101,14,1,0,
139,0,1718788062000,2024-06-19,17:07:42,A0003,123.152124,32.345112,35.0,43.0,0,14,0,1,
139,0,1718788092000,2024-06-19,17:08:12,A0003,123.156193,32.344286,66.0,37.0,0,14,0,1,
143,0,1718702639000,2024-06-18,17:23:59,A0003,123.152705,32.341114000000005,37.0,22.0,0,14,0,1,
143,0,1718702669000,2024-06-18,17:24:29,A0003,123.152569,32.344323,34.0,0.0,101,14,1,0,
143,0,1718702699000,2024-06-18,17:24:59,A0003,123.152561,32.344640000000005,3.0,0.0,101,14,1,0,
143,0,1718702729000,2024-06-18,17:25:29,A0003,123.152561,32.344652999999994,0.0,0.0,101,14,1,0,17:25:59
143,0,1718702789000,2024-06-18,17:26:29,A0003,123.152582,32.346357,61.0,24.0,0,14,0,1,
143,0,1718702819000,2024-06-18,17:26:59,A0003,123.152414,32.349558,3.0,0.0,101,14,1,0,
143,0,1718702849000,2024-06-18,17:27:29,A0003,123.152413,32.349577999999994,0.0,0.0,101,14,1,0,
143,0,1718789035000,2024-06-19,17:23:55,A0003,123.152578,32.343705,26.0,10.0,0,14,0,1,
143,0,1718789065000,2024-06-19,17:24:25,A0003,123.15255075,32.34476825,0.0,0.0,101,14,1,0,17:25:55
143,0,1718789185000,2024-06-19,17:26:25,A0003,123.152508,32.347455,59.0,30.0,0,14,0,1,
143,0,1718789215000,2024-06-19,17:26:55,A0003,123.152422,32.349402000000005,24.0,21.0,0,14,0,1,
143,0,1718875497000,2024-06-20,17:24:57,A0003,123.15266499999998,32.342074999999994,40.0,34.0,0,14,0,1,
143,0,1718875528000,2024-06-20,17:25:28,A0003,123.152558,32.344583,17.0,4.0,0,14,0,1,
143,0,1718875558000,2024-06-20,17:25:58,A0003,123.152557,32.344705,0.0,0.0,101,14,1,0,
143,0,1718875588000,2024-06-20,17:26:28,A0003,123.15251299999998,32.34728,67.0,14.0,0,14,0,1,
143,0,1718875618000,2024-06-20,17:26:58,A0003,123.152453,32.349521,0.0,0.0,101,14,1,0,17:27:28
143,0,1718961867000,2024-06-21,17:24:27,A0003,123.152718,32.34022,39.0,14.0,0,14,0,1,
143,0,1718961897000,2024-06-21,17:24:57,A0003,123.152618,32.342929,35.0,15.0,0,14,0,1,
143,0,1718961927000,2024-06-21,17:25:27,A0003,123.152566,32.344323,0.0,0.0,101,14,1,0,17:25:57
143,0,1718961987000,2024-06-21,17:26:27,A0003,123.152603,32.345282,40.0,38.0,0,14,0,1,
143,0,1718962017000,2024-06-21,17:26:57,A0003,123.152412,32.349604,39.0,19.0,0,14,0,1,
144,0,1718702625000,2024-06-18,17:23:45,A0003,123.156707,32.343953000000006,65.9,38.0,0,14,0,1,
144,0,1718702635000,2024-06-18,17:23:55,A0003,123.15509,32.344846999999994,55.0,0.0,0,14,0,0,
144,0,1718702645000,2024-06-18,17:24:05,A0003,123.154274,32.345088000000004,1.0,0.0,0,14,0,0,17:24:15
144,0,1718702665000,2024-06-18,17:24:25,A0003,123.154131,32.345121,18.8,0.0,0,14,0,0,
144,0,1718702675000,2024-06-18,17:24:35,A0003,123.1538,32.344939999999994,5.2,47.0,0,14,0,1,
144,0,1718788356000,2024-06-19,17:12:36,A0003,123.157353,32.34336,59.4,17.0,0,14,0,1,
144,0,1718788367000,2024-06-19,17:12:47,A0003,123.156297,32.344285,34.1,47.0,0,14,0,1,
144,0,1718788377000,2024-06-19,17:12:57,A0003,123.155137,32.344854999999995,50.8,0.0,0,14,0,0,
144,0,1718788387000,2024-06-19,17:13:07,A0003,123.154312,32.345068999999995,5.1,0.0,13,14,1,0,
144,0,1718788397000,2024-06-19,17:13:17,A0003,123.1542895,32.3450775,0.0,0.0,17,14,1,0,17:13:27
144,0,1718788417000,2024-06-19,17:13:37,A0003,123.153974,32.345106,20.7,0.0,0,14,0,0,
144,0,1718788427000,2024-06-19,17:13:47,A0003,123.153797,32.34494599999999,4.2,0.0,0,14,0,0,
146,0,1718615655000,2024-06-17,17:14:15,A0003,123.156562,32.344082,59.8,24.0,0,14,0,1,
146,0,1718615665000,2024-06-17,17:14:25,A0003,123.155,32.344871999999995,60.1,0.0,15,14,1,0,
146,0,1718615675000,2024-06-17,17:14:35,A0003,123.153356,32.345173,55.6,16.0,0,14,0,1,
146,0,1718615685000,2024-06-17,17:14:45,A0003,123.151777,32.34514,51.5,5.0,0,14,0,1,
146,0,1718615695000,2024-06-17,17:14:55,A0003,123.150149,32.345067,66.2,27.0,0,14,0,1,
146,0,1718615705000,2024-06-17,17:15:05,A0003,123.148082,32.34499,75.3,10.0,0,14,0,1,
146,0,1718615715000,2024-06-17,17:15:15,A0003,123.145901,32.344892,71.6,0.0,0,14,0,0,
146,0,1718786155000,2024-06-19,16:35:55,A0003,123.156611,32.344046,57.4,0.0,0,14,0,0,
146,0,1718786165000,2024-06-19,16:36:05,A0003,123.155211,32.344811,63.7,28.0,0,14,0,1,
146,0,1718786175000,2024-06-19,16:36:15,A0003,123.15426166666668,32.345085000000005,0.3333333333333333,0.0,24,14,1,0,16:36:35
146,0,1718786205000,2024-06-19,16:36:45,A0003,123.154169,32.345108,17.6,17.0,0,14,0,1,
146,0,1718786215000,2024-06-19,16:36:55,A0003,123.15347,32.345189000000005,15.0,0.0,26,14,1,0,
146,0,1718786225000,2024-06-19,16:37:05,A0003,123.153307,32.345185,0.0,0.0,22,14,1,0,
146,0,1718786235000,2024-06-19,16:37:15,A0003,123.153307,32.345189000000005,4.1,17.0,0,14,0,1,
146,0,1718786245000,2024-06-19,16:37:25,A0003,123.15273700000002,32.345185,30.4,16.0,0,14,0,1,
146,0,1718786255000,2024-06-19,16:37:35,A0003,123.15213500000002,32.345164999999994,33.0,37.0,0,14,0,1,
146,0,1718786265000,2024-06-19,16:37:45,A0003,123.150735,32.345128,65.5,29.0,0,14,0,1,
146,0,1718786275000,2024-06-19,16:37:55,A0003,123.148929,32.345051,56.7,9.0,0,14,0,1,
146,0,1718786285000,2024-06-19,16:38:05,A0003,123.147268,32.344969,55.7,0.0,0,14,0,0,
146,0,1718786295000,2024-06-19,16:38:15,A0003,123.145592,32.344871999999995,64.0,37.0,0,14,0,1,
148,0,1718786162000,2024-06-19,16:36:02,A0003,123.152393,32.347578000000006,58.0,21.0,0,14,0,1,
148,0,1718786192000,2024-06-19,16:36:32,A0003,123.152534,32.345569999999995,0.0,0.0,101,14,1,0,
148,0,1718786222000,2024-06-19,16:37:02,A0003,123.153668,32.345108,40.0,24.0,0,14,0,1,
148,0,1718786252000,2024-06-19,16:37:32,A0003,123.157243,32.343401,49.0,18.0,0,14,0,1,
150,0,1718788825000,2024-06-19,17:20:25,A0003,123.153551,32.345177,12.0,0.0,18,14,1,0,
150,0,1718788835000,2024-06-19,17:20:35,A0003,123.153404,32.345192999999995,9.3,37.0,0,14,0,1,
150,0,1718788845000,2024-06-19,17:20:45,A0003,123.152819,32.345205,16.5,0.0,0,14,0,0,
150,0,1718788855000,2024-06-19,17:20:55,A0003,123.152607,32.345787,45.0,36.0,0,14,0,1,
150,0,1718788865000,2024-06-19,17:21:05,A0003,123.152558,32.346996000000004,51.1,33.0,0,14,0,1,
150,0,1718788875000,2024-06-19,17:21:15,A0003,123.152493,32.348184,49.8,0.0,0,14,0,0,
150,0,1718788885000,2024-06-19,17:21:25,A0003,123.152444,32.349290999999994,32.5,0.0,11,14,1,0,
151,0,1718788926000,2024-06-19,17:22:06,A0003,123.152468,32.345557,4.0,0.0,101,14,1,0,
151,0,1718788956000,2024-06-19,17:22:36,A0003,123.151192,32.345133000000004,59.0,44.0,0,14,0,1,
151,0,1718788986000,2024-06-19,17:23:06,A0003,123.146283,32.344935,61.0,12.0,0,14,0,1,
151,0,1718873796000,2024-06-20,16:56:36,A0003,123.152304,32.34898,65.0,11.0,0,14,0,1,
151,0,1718873826000,2024-06-20,16:57:06,A0003,123.152421,32.345252,16.0,22.0,0,14,0,1,
