vehicle_id,seg_id,collectiontime,date,time_stamp,road_id,longitude,latitude,speed,acceleratorpedal,brakestatus,gearnum,havebrake,havedriver,end_time,direction
1462,0,1718613854000,2024-06-17,16:44:14,A0003,123.152386,32.345145,25.3,41.0,0,14,0,1,,A1-2
1462,0,1718613864000,2024-06-17,16:44:24,A0003,123.151601,32.345102999999995,31.8,0.0,0,14,0,0,,A1-2
1469,1,1718613305000,2024-06-17,16:35:05,A0003,123.153333,32.345181999999994,15.2,51.0,0,14,0,1,,A1-2
1469,1,1718613315000,2024-06-17,16:35:15,A0003,123.152616,32.345186,34.3,39.0,0,14,0,1,,A1-2
1469,1,1718613325000,2024-06-17,16:35:25,A0003,123.151569,32.34514,37.8,25.0,0,14,0,1,,A1-2
1476,0,1718615396000,2024-06-17,17:09:56,A0003,123.153487,32.345172,19.5,9.0,0,14,1,0,,A1-2
1476,0,1718615406000,2024-06-17,17:10:06,A0003,123.152734,32.345184,41.0,24.0,0,14,0,1,,A1-2
1476,0,1718615416000,2024-06-17,17:10:16,A0003,123.151514,32.345128,43.9,18.0,0,14,0,1,,A1-2
1487,0,1718613193000,2024-06-17,16:33:13,A0003,123.152192,32.345091,12.8,12.0,0,14,0,1,,A1-1
1487,0,1718613203000,2024-06-17,16:33:23,A0003,123.152719,32.345128,18.3,6.0,0,14,0,1,,A1-1
1487,0,1718613213000,2024-06-17,16:33:33,A0003,123.15346,32.345117,29.3,7.0,0,14,0,1,,A1-1
1490,0,1718614746000,2024-06-17,16:59:06,A0003,123.151991,32.345097,16.3,0.0,0,14,1,0,,A1-1
1490,0,1718614756000,2024-06-17,16:59:16,A0003,123.15273,32.345129,35.2,12.0,0,14,1,0,,A1-1
1490,0,1718614766000,2024-06-17,16:59:26,A0003,123.154078,32.345056,53.2,43.0,0,14,0,1,,A1-1
1504,0,1718787016000,2024-06-19,16:50:16,A0003,123.152016,32.34506,21.4,0.0,0,14,1,0,,A1-1
1504,0,1718787026000,2024-06-19,16:50:26,A0003,123.152589,32.345101,24.1,0.0,0,14,1,0,,A1-1
1504,0,1718787036000,2024-06-19,16:50:36,A0003,123.153341,32.345099,29.4,46.0,0,14,0,1,,A1-1
1516,1,1718614360000,2024-06-17,16:52:40,A0003,123.153181,32.345178999999995,26.2,3.0,0,14,0,1,,A1-2
1516,1,1718614370000,2024-06-17,16:52:50,A0003,123.152399,32.345172,17.0,0.0,101,14,1,0,,A1-2
1516,1,1718614380000,2024-06-17,16:53:00,A0003,123.152066,32.345153999999994,5.6,0.0,101,14,1,0,,A1-2
1517,0,1718613558000,2024-06-17,16:39:18,A0003,123.153162,32.345209000000004,1.5,23.0,0,14,0,1,,A1-2
1517,0,1718613568000,2024-06-17,16:39:28,A0003,123.152692,32.345198999999994,25.4,45.0,0,14,0,1,,A1-2
1517,0,1718613578000,2024-06-17,16:39:38,A0003,123.151697,32.345141,35.8,20.0,0,14,0,1,,A1-2
1543,0,1718613180000,2024-06-17,16:33:00,A0003,123.153185,32.345195000000004,17.9,13.0,0,14,0,1,,A1-2
1543,0,1718613190000,2024-06-17,16:33:10,A0003,123.152328,32.34517099999999,39.4,9.0,0,14,0,1,,A1-2
1543,0,1718613200000,2024-06-17,16:33:20,A0003,123.151173,32.345112,46.9,20.0,0,14,0,1,,A1-2
1549,0,1718613573000,2024-06-17,16:39:33,A0003,123.153461,32.345225,22.0,17.0,0,14,0,1,,A1-2
1549,0,1718613583000,2024-06-17,16:39:43,A0003,123.152563,32.345220999999995,51.8,7.0,0,14,0,1,,A1-2
1549,0,1718613593000,2024-06-17,16:39:53,A0003,123.151147,32.34515,49.0,0.0,0,14,0,0,,A1-2
1564,0,1718614730000,2024-06-17,16:58:50,A0003,123.151855,32.345068999999995,0.0,0.0,0,14,0,1,,A1-1
1564,0,1718614740000,2024-06-17,16:59:00,A0003,123.152342,32.345084,30.7,27.0,0,14,0,1,,A1-1
1564,0,1718614750000,2024-06-17,16:59:10,A0003,123.153507,32.345087,47.0,0.0,0,14,1,0,,A1-1
1595,0,1718614207000,2024-06-17,16:50:07,A0003,123.152806,32.345215,22.2,0.0,0,14,0,1,,A1-2
1595,0,1718614208000,2024-06-17,16:50:08,A0003,123.15273700000002,32.345214,21.8,0.0,0,14,0,1,,A1-2
1595,0,1718614209000,2024-06-17,16:50:09,A0003,123.152672,32.345214,19.3,0.0,0,14,0,1,,A1-2
1595,0,1718614210000,2024-06-17,16:50:10,A0003,123.152609,32.345212,16.9,0.0,0,14,0,1,,A1-2
1595,0,1718614211000,2024-06-17,16:50:11,A0003,123.152556,32.345211,15.6,0.0,0,14,0,1,,A1-2
1595,0,1718614212000,2024-06-17,16:50:12,A0003,123.152507,32.345209000000004,17.9,0.0,0,14,0,1,,A1-2
1595,0,1718614213000,2024-06-17,16:50:13,A0003,123.152458,32.345208,20.2,0.0,0,14,0,1,,A1-2
1595,0,1718614214000,2024-06-17,16:50:14,A0003,123.152403,32.345205,22.2,0.0,0,14,0,1,,A1-2
1595,0,1718614215000,2024-06-17,16:50:15,A0003,123.15233700000002,32.3452,21.8,0.0,0,14,0,1,,A1-2
1595,0,1718614216000,2024-06-17,16:50:16,A0003,123.152276,32.345196,22.8,0.0,0,14,0,1,,A1-2
1604,0,1718614207000,2024-06-17,16:50:07,A0003,123.152822,32.345158999999995,15.9,18.0,0,14,0,1,,A1-2
1604,0,1718614212000,2024-06-17,16:50:12,A0003,123.152519,32.345147999999995,23.7,23.0,0,14,0,1,,A1-2
1604,0,1718614217000,2024-06-17,16:50:17,A0003,123.152117,32.345135,29.0,8.0,0,14,0,1,,A1-2
1608,0,1718614345000,2024-06-17,16:52:25,A0003,123.153307,32.345189000000005,22.1,17.0,0,14,0,1,,A1-2
1608,0,1718614355000,2024-06-17,16:52:35,A0003,123.152526,32.345197,23.2,0.0,18,14,1,0,,A1-2
1608,0,1718614365000,2024-06-17,16:52:45,A0003,123.152054,32.345189000000005,6.8,0.0,17,14,1,0,,A1-2
1610,0,1718613826000,2024-06-17,16:43:46,A0003,123.152778,32.345192999999995,34.6,8.0,0,14,0,1,,A1-2
1610,0,1718613828000,2024-06-17,16:43:48,A0003,123.152679,32.345186,27.1,0.0,0,14,0,0,,A1-2
1610,0,1718613830000,2024-06-17,16:43:50,A0003,123.152524,32.345178000000004,23.9,3.0,0,14,0,1,,A1-2
1610,0,1718613832000,2024-06-17,16:43:52,A0003,123.15239,32.345174,17.6,0.0,101,14,1,0,,A1-2
1610,0,1718613834000,2024-06-17,16:43:54,A0003,123.15228700000002,32.345169,14.4,0.0,101,14,1,0,,A1-2
1617,0,1718789245000,2024-06-19,17:27:25,A0003,123.154185,32.34506,22.0,0.0,0,14,0,0,,A1-2
1617,0,1718789275000,2024-06-19,17:27:55,A0003,123.152495,32.345167000000004,33.0,19.0,0,14,0,1,,A1-2
1617,0,1718789305000,2024-06-19,17:28:25,A0003,123.149399,32.345057999999995,51.0,19.0,0,14,0,1,,A1-2
1638,0,1718613745000,2024-06-17,16:42:25,A0003,123.152243125,32.345048625000004,0.0,0.0,15,14,1,1,16:43:35,A1-1
1638,0,1718613825000,2024-06-17,16:43:45,A0003,123.152551,32.34507,29.4,46.0,0,14,0,1,,A1-1
1638,0,1718613835000,2024-06-17,16:43:55,A0003,123.153944,32.345037,53.5,33.0,0,14,0,1,,A1-1
1639,0,1718615249000,2024-06-17,17:07:29,A0003,123.15227,32.345066,17.3,10.0,0,14,0,1,,A1-1
1639,0,1718615254000,2024-06-17,17:07:34,A0003,123.152617,32.345085999999995,27.4,5.0,0,14,0,1,,A1-1
1639,0,1718615259000,2024-06-17,17:07:39,A0003,123.153125,32.345073,45.5,23.0,0,14,0,1,,A1-1
1642,0,1718614080000,2024-06-17,16:48:00,A0003,123.151803,32.345059,18.1,27.0,0,14,0,1,,A1-1
1642,0,1718614090000,2024-06-17,16:48:10,A0003,123.15274,32.345085,41.2,23.0,0,14,0,1,,A1-1
1642,0,1718614100000,2024-06-17,16:48:20,A0003,123.15408899999998,32.345028000000006,62.6,15.0,0,14,0,1,,A1-1
1645,0,1718615770000,2024-06-17,17:16:10,A0003,123.151911,32.345074,15.1,13.0,0,14,0,1,,A1-1
1645,0,1718615780000,2024-06-17,17:16:20,A0003,123.152705,32.345119999999994,30.3,29.0,0,14,0,1,,A1-1
1645,0,1718615790000,2024-06-17,17:16:30,A0003,123.153679,32.345096000000005,12.5,0.0,101,14,1,0,,A1-1
1656,0,1718615008000,2024-06-17,17:03:28,A0003,123.151362,32.345046,31.1,24.0,0,14,0,1,,A1-1
1656,0,1718615018000,2024-06-17,17:03:38,A0003,123.152361,32.345106,41.2,18.0,0,14,0,1,,A1-1
1656,0,1718615028000,2024-06-17,17:03:48,A0003,123.153333,32.345091999999994,13.1,0.0,101,14,1,0,,A1-1
1674,0,1718613953000,2024-06-17,16:45:53,A0003,123.151954,32.345091999999994,9.1,22.0,0,14,0,1,,A1-1
1674,0,1718613963000,2024-06-17,16:46:03,A0003,123.152581,32.345122,33.0,24.0,0,14,0,1,,A1-1
1674,0,1718613973000,2024-06-17,16:46:13,A0003,123.15371,32.345096000000005,41.4,16.0,0,14,0,1,,A1-1
1689,0,1718614406000,2024-06-17,16:53:26,A0003,123.15220083333332,32.34510066666667,0.0,0.0,52,14,1,0,16:54:16,A1-1
1689,0,1718614466000,2024-06-17,16:54:26,A0003,123.152345,32.34511,36.5,60.0,0,14,0,1,,A1-1
1689,0,1718614476000,2024-06-17,16:54:36,A0003,123.153704,32.345088,56.6,31.0,0,14,0,1,,A1-1
1699,0,1718614142000,2024-06-17,16:49:02,A0003,123.15210471428573,32.345052,0.0,0.0,12,14,1,1,16:50:02,A1-1
1699,0,1718614212000,2024-06-17,16:50:12,A0003,123.152396,32.345066,32.4,48.0,0,14,0,1,,A1-1
1699,0,1718614222000,2024-06-17,16:50:22,A0003,123.153629,32.345068,48.8,48.0,0,14,0,1,,A1-1
1742,0,1718961150000,2024-06-21,17:12:30,A0003,123.152196,32.34509766666666,0.6666666666666666,0.0,101,14,1,0,17:13:30,A1-1
1742,0,1718961240000,2024-06-21,17:14:00,A0003,123.152431,32.34511,33.0,37.0,0,14,0,1,,A1-1
1742,0,1718961270000,2024-06-21,17:14:30,A0003,123.15686,32.34376,68.0,18.0,0,14,0,1,,A1-1
1772,0,1718788159000,2024-06-19,17:09:19,A0003,123.151743,32.345093,17.5,0.0,24,14,1,0,,A1-1
1772,0,1718788189000,2024-06-19,17:09:49,A0003,123.15248400000002,32.345135,39.1,15.0,0,14,0,1,,A1-1
1772,0,1718788219000,2024-06-19,17:10:19,A0003,123.156981,32.343695000000004,66.8,0.0,0,14,0,0,,A1-1
1786,0,1718788194000,2024-06-19,17:09:54,A0003,123.15332,32.345202,21.8,11.0,0,14,0,1,,A1-2
1786,0,1718788204000,2024-06-19,17:10:04,A0003,123.152476,32.34519,31.7,0.0,0,14,1,0,,A1-2
1786,0,1718788214000,2024-06-19,17:10:14,A0003,123.151439,32.345161,40.5,14.0,0,14,0,1,,A1-2
1789,0,1718785861000,2024-06-19,16:31:01,A0003,123.153903,32.345149,52.1,13.0,0,14,0,1,,A1-2
1789,0,1718785871000,2024-06-19,16:31:11,A0003,123.152472,32.345207,36.1,0.0,0,14,1,0,,A1-2
1789,0,1718785881000,2024-06-19,16:31:21,A0003,123.151485,32.345183,39.5,3.0,0,14,1,0,,A1-2
1802,0,1718789104000,2024-06-19,17:25:04,A0003,123.15324,32.345236,16.7,0.0,0,14,1,0,,A1-2
1802,0,1718789114000,2024-06-19,17:25:14,A0003,123.152655,32.34523,23.0,24.0,0,14,0,1,,A1-2
1802,0,1718789124000,2024-06-19,17:25:24,A0003,123.151806,32.345178999999995,31.0,33.0,0,14,0,1,,A1-2
1808,0,1718786631000,2024-06-19,16:43:51,A0003,123.153124,32.345232,24.7,42.0,0,14,0,1,,A1-2
1808,0,1718786641000,2024-06-19,16:44:01,A0003,123.152375,32.345226999999994,24.0,0.0,0,14,0,1,,A1-2
1808,0,1718786651000,2024-06-19,16:44:11,A0003,123.151565,32.345192999999995,35.7,30.0,0,14,0,1,,A1-2
1808,1,1718787511000,2024-06-19,16:58:31,A0003,123.152043,32.34506533333333,0.0,6.0,14,14,1,0,16:58:51,A1-1
1808,1,1718787541000,2024-06-19,16:59:01,A0003,123.1525,32.345087,31.0,27.0,0,14,0,1,,A1-1
1808,1,1718787551000,2024-06-19,16:59:11,A0003,123.153519,32.34509,35.3,13.0,0,14,0,1,,A1-1
1811,0,1718787406000,2024-06-19,16:56:46,A0003,123.15179,32.345057000000004,12.8,32.0,0,14,0,1,,A1-1
1811,0,1718787416000,2024-06-19,16:56:56,A0003,123.15254,32.345088,37.8,24.0,0,14,0,1,,A1-1
1811,0,1718787426000,2024-06-19,16:57:06,A0003,123.153872,32.34503599999999,53.9,19.0,0,14,0,1,,A1-1
1812,0,1718785835000,2024-06-19,16:30:35,A0003,123.153063,32.345226000000004,16.5,48.0,0,14,0,1,,A1-2
1812,0,1718785845000,2024-06-19,16:30:45,A0003,123.152412,32.345209000000004,21.9,13.0,0,14,0,1,,A1-2
1812,0,1718785855000,2024-06-19,16:30:55,A0003,123.151744,32.345185,10.0,0.0,25,14,1,0,,A1-2
1821,0,1718786593000,2024-06-19,16:43:13,A0003,123.152002,32.345111,0.0,0.0,19,14,1,1,16:43:34,A1-1
1821,0,1718786624000,2024-06-19,16:43:44,A0003,123.152351,32.345124,34.8,40.0,0,14,1,1,,A1-1
1821,0,1718786634000,2024-06-19,16:43:54,A0003,123.153746,32.34511,47.0,37.0,0,14,1,1,,A1-1
1843,0,1718788981000,2024-06-19,17:23:01,A0003,123.151113,32.345104,42.6,18.0,0,14,0,1,,A1-1
1843,0,1718788991000,2024-06-19,17:23:11,A0003,123.152475,32.345152,42.8,26.0,0,14,0,1,,A1-1
1843,0,1718789001000,2024-06-19,17:23:21,A0003,123.153908,32.345113,54.3,26.0,0,14,0,1,,A1-1
1849,0,1718788459000,2024-06-19,17:14:19,A0003,123.151938,32.345053,27.0,0.0,0,14,0,1,,A1-1
1849,0,1718788469000,2024-06-19,17:14:29,A0003,123.152687,32.34508,41.0,28.0,0,14,0,1,,A1-1
1849,0,1718788479000,2024-06-19,17:14:39,A0003,123.154024,32.345011,50.0,25.0,0,14,0,1,,A1-1
1850,0,1718786245000,2024-06-19,16:37:25,A0003,123.151098,32.345051,51.4,36.0,0,14,0,1,,A1-1
1850,0,1718786255000,2024-06-19,16:37:35,A0003,123.152604,32.345135,53.4,17.0,0,14,0,1,,A1-1
1850,0,1718786265000,2024-06-19,16:37:45,A0003,123.154156,32.345057999999995,55.3,19.0,0,14,0,1,,A1-1
1862,0,1718874191000,2024-06-20,17:03:11,A0003,123.151215,32.345022,43.5,0.0,255,14,1,0,,A1-1
1862,0,1718874201000,2024-06-20,17:03:21,A0003,123.152329,32.34505,38.0,24.0,255,14,0,1,,A1-1
1862,0,1718874211000,2024-06-20,17:03:31,A0003,123.153547,32.345065000000005,42.9,21.0,255,14,0,1,,A1-1
1870,0,1718616411000,2024-06-17,17:26:51,A0003,123.153462,32.345205,0.0,0.0,101,14,1,0,,A1-2
1870,0,1718616441000,2024-06-17,17:27:21,A0003,123.152352,32.345177,34.5,29.0,0,14,0,1,,A1-2
1870,0,1718616471000,2024-06-17,17:27:51,A0003,123.147839,32.344978000000005,56.2,15.0,0,14,0,1,,A1-2
1882,0,1718874712000,2024-06-20,17:11:52,A0003,123.152153,32.34506,8.7,0.0,0,14,1,0,,A1-1
1882,0,1718874722000,2024-06-20,17:12:02,A0003,123.15273,32.345085,44.4,44.0,0,14,0,1,,A1-1
1882,0,1718874732000,2024-06-20,17:12:12,A0003,123.154174,32.345001,62.2,45.0,0,14,0,1,,A1-1
1907,0,1718872222000,2024-06-20,16:30:22,A0003,123.15386399999998,32.34515,23.0,0.0,0,14,0,0,,A1-2
1907,0,1718872252000,2024-06-20,16:30:52,A0003,123.152383,32.345187,21.0,0.0,0,14,0,0,,A1-2
1907,0,1718872282000,2024-06-20,16:31:22,A0003,123.15116,32.345129,37.0,34.0,0,14,0,1,,A1-2
1932,0,1718873648000,2024-06-20,16:54:08,A0003,123.153741,32.345133000000004,31.0,19.0,0,14,0,1,,A1-2
1932,0,1718873678000,2024-06-20,16:54:38,A0003,123.152485,32.345163,37.0,27.0,0,14,0,1,,A1-2
1932,0,1718873708000,2024-06-20,16:55:08,A0003,123.151308,32.345105,0.0,0.0,101,14,1,0,,A1-2
1951,0,1718873426000,2024-06-20,16:50:26,A0003,123.151632,32.345051999999995,71.0,20.0,0,14,0,1,,A1-1
1951,0,1718873436000,2024-06-20,16:50:36,A0003,123.152582,32.34509799999999,71.0,20.0,0,14,0,1,,A1-1
1951,0,1718873446000,2024-06-20,16:50:46,A0003,123.153967,32.345049,71.0,20.0,0,14,0,1,,A1-1
1956,1,1718874071000,2024-06-20,17:01:11,A0003,123.151673,32.345033,18.2,5.0,0,14,1,0,,A1-1
1956,1,1718874081000,2024-06-20,17:01:21,A0003,123.152407,32.345067,27.0,14.0,0,14,1,0,,A1-1
1956,1,1718874091000,2024-06-20,17:01:31,A0003,123.15354,32.345057999999995,52.0,23.0,0,14,0,1,,A1-1
1970,0,1718872239000,2024-06-20,16:30:39,A0003,123.151878,32.345043,2.7,0.0,2,14,1,1,,A1-1
1970,0,1718872249000,2024-06-20,16:30:49,A0003,123.152477,32.345068999999995,33.3,29.0,0,14,0,1,,A1-1
1970,0,1718872259000,2024-06-20,16:30:59,A0003,123.153603,32.34507,42.3,29.0,0,14,0,1,,A1-1
1987,0,1718700928000,2024-06-18,16:55:28,A0003,123.15286528571428,32.345177,0.0,0.0,11,14,1,0,16:56:28,A1-2
1987,0,1718700998000,2024-06-18,16:56:38,A0003,123.152657,32.345167000000004,31.4,67.0,0,14,0,1,,A1-2
1987,0,1718701008000,2024-06-18,16:56:48,A0003,123.151224,32.345117,56.2,53.0,0,14,0,1,,A1-2
1995,0,1718702560000,2024-06-18,17:22:40,A0003,123.153308,32.34518,0.0,20.0,0,14,0,1,,A1-2
1995,0,1718702570000,2024-06-18,17:22:50,A0003,123.152607,32.345177,31.5,16.0,0,14,1,0,,A1-2
1995,0,1718702580000,2024-06-18,17:23:00,A0003,123.151671,32.345136999999994,19.8,0.0,0,14,1,0,,A1-2
2000,0,1718699895000,2024-06-18,16:38:15,A0003,123.15205185714288,32.34511542857143,0.0,0.0,14,14,1,0,16:39:15,A1-1
2000,0,1718699965000,2024-06-18,16:39:25,A0003,123.152404,32.345139,32.7,22.0,0,14,0,1,,A1-1
2000,0,1718699975000,2024-06-18,16:39:35,A0003,123.153509,32.345122,41.2,15.0,0,14,0,1,,A1-1
2006,0,1718615851000,2024-06-17,17:17:31,A0003,123.153116,32.3451605,0.0,0.0,24,14,1,0,17:17:59,A1-2
2006,0,1718615907000,2024-06-17,17:18:27,A0003,123.152542,32.345156,31.4,23.0,0,14,0,1,,A1-2
2006,0,1718615935000,2024-06-17,17:18:55,A0003,123.147057,32.344935,83.1,19.0,0,14,0,1,,A1-2
2007,0,1718700630000,2024-06-18,16:50:30,A0003,123.151576,32.345093,23.3,16.0,2,14,0,1,,A1-1
2007,0,1718700640000,2024-06-18,16:50:40,A0003,123.152616,32.34514299999999,41.9,0.0,2,14,1,0,,A1-1
2007,0,1718700650000,2024-06-18,16:50:50,A0003,123.153809,32.345093,43.6,16.0,2,14,0,1,,A1-1
2071,0,1718700506000,2024-06-18,16:48:26,A0003,123.152949,32.345225,20.1,43.0,0,14,0,1,,A1-2
2071,0,1718700510000,2024-06-18,16:48:30,A0003,123.152633,32.345218,26.0,0.0,0,14,0,0,,A1-2
2071,0,1718700520000,2024-06-18,16:48:40,A0003,123.151959,32.345178999999995,24.1,36.0,0,14,0,1,,A1-2
2087,1,1718702064000,2024-06-18,17:14:24,A0003,123.151415,32.345059,38.5,12.0,0,14,1,0,,A1-1
2087,1,1718702074000,2024-06-18,17:14:34,A0003,123.152572,32.345116,42.5,22.0,0,14,0,1,,A1-1
2087,1,1718702084000,2024-06-18,17:14:44,A0003,123.153905,32.345079,46.8,27.0,0,14,0,1,,A1-1
2091,0,1718699459000,2024-06-18,16:30:59,A0003,123.154059,32.345093,65.0,0.0,0,14,0,1,,A1-2
2091,0,1718699469000,2024-06-18,16:31:09,A0003,123.152679,32.345158999999995,15.7,0.0,101,14,1,1,,A1-2
2091,0,1718699479000,2024-06-18,16:31:19,A0003,123.152367,32.345142,14.7,35.0,0,14,0,1,,A1-2
2091,0,1718699489000,2024-06-18,16:31:29,A0003,123.151826,32.345119999999994,28.2,7.0,0,14,0,1,,A1-2
2113,0,1718959174000,2024-06-21,16:39:34,A0003,123.151189,32.345054,35.2,28.0,0,14,0,1,,A1-1
2113,0,1718959184000,2024-06-21,16:39:44,A0003,123.152405,32.34511,44.9,25.0,0,14,0,1,,A1-1
2113,0,1718959194000,2024-06-21,16:39:54,A0003,123.153904,32.34507,55.3,29.0,0,14,0,1,,A1-1
2122,0,1718959621000,2024-06-21,16:47:01,A0003,123.1529015,32.345181,0.0,0.0,0,14,0,0,16:47:31,A1-2
2122,0,1718959681000,2024-06-21,16:48:01,A0003,123.152648,32.34517,36.7,25.0,0,14,0,1,,A1-2
2122,0,1718959711000,2024-06-21,16:48:31,A0003,123.150926,32.345093,59.4,50.0,0,14,0,1,,A1-2
2123,0,1718960451000,2024-06-21,17:00:51,A0003,123.1518595,32.3450575,1.6,0.0,101,14,1,0,17:01:01,A1-1
2123,0,1718960471000,2024-06-21,17:01:11,A0003,123.152353,32.345078,30.0,20.0,0,14,0,1,,A1-1
2123,0,1718960481000,2024-06-21,17:01:21,A0003,123.153533,32.345089,44.8,15.0,0,14,0,1,,A1-1
2147,0,1718961105000,2024-06-21,17:11:45,A0003,123.153744,32.345141,1.0,0.0,0,14,0,0,,A1-2
2147,0,1718961135000,2024-06-21,17:12:15,A0003,123.152556,32.34516,33.0,26.0,0,14,0,1,,A1-2
2147,0,1718961165000,2024-06-21,17:12:45,A0003,123.148513,32.34497399999999,59.0,20.0,0,14,0,1,,A1-2
2163,0,1718615125000,2024-06-17,17:05:25,A0003,123.153483,32.34517099999999,30.5,64.0,0,14,0,1,,A1-2
2163,0,1718615135000,2024-06-17,17:05:35,A0003,123.1525,32.34519,23.7,12.0,0,14,0,1,,A1-2
2163,0,1718615145000,2024-06-17,17:05:45,A0003,123.151683,32.345157,30.6,14.0,0,14,0,1,,A1-2
2191,0,1718614872000,2024-06-17,17:01:12,A0003,123.153399,32.345158000000005,14.5,20.0,0,14,0,1,,A1-2
2191,0,1718614882000,2024-06-17,17:01:22,A0003,123.15268799999998,32.345157,32.6,23.0,0,14,0,1,,A1-2
2191,0,1718614892000,2024-06-17,17:01:32,A0003,123.151517,32.345119999999994,50.1,38.0,0,14,0,1,,A1-2
2223,0,1718613875000,2024-06-17,16:44:35,A0003,123.153016375,32.3451745,0.0,1.75,0,14,1,0,16:45:45,A1-2
2223,0,1718613955000,2024-06-17,16:45:55,A0003,123.152417,32.345151,35.5,0.0,0,14,0,1,,A1-2
2223,0,1718613965000,2024-06-17,16:46:05,A0003,123.151768,32.345124,13.8,10.0,0,14,0,1,,A1-2
2225,0,1718875623000,2024-06-20,17:27:03,A0003,123.153901,32.345146,5.0,0.0,0,14,0,0,,A1-2
2225,0,1718875653000,2024-06-20,17:27:33,A0003,123.152431,32.345192999999995,31.0,0.0,101,14,1,0,,A1-2
2225,0,1718875683000,2024-06-20,17:28:03,A0003,123.148866,32.345026000000004,57.0,21.0,0,14,0,1,,A1-2
2227,0,1718615430000,2024-06-17,17:10:30,A0003,123.152953,32.34521599999999,0.0,0.0,101,14,1,1,17:11:40,A1-2
2227,0,1718615510000,2024-06-17,17:11:50,A0003,123.152727,32.345219,26.2,29.0,0,14,0,1,,A1-2
2227,0,1718615520000,2024-06-17,17:12:00,A0003,123.15157,32.345174,43.9,20.0,0,14,0,1,,A1-2
2238,0,1718615355000,2024-06-17,17:09:15,A0003,123.15203966666668,32.34510733333333,0.2666666666666666,0.0,13,14,1,0,17:09:35,A1-1
2238,0,1718615385000,2024-06-17,17:09:45,A0003,123.152477,32.345130999999995,31.3,8.0,0,14,0,0,,A1-1
2238,0,1718615395000,2024-06-17,17:09:55,A0003,123.153557,32.345116,42.3,14.0,0,14,0,1,,A1-1
2240,0,1718615130000,2024-06-17,17:05:30,A0003,123.151957,32.345119,19.2,20.0,0,14,0,1,,A1-1
2240,0,1718615140000,2024-06-17,17:05:40,A0003,123.152683,32.345157,28.2,23.0,0,14,0,1,,A1-1
2240,0,1718615150000,2024-06-17,17:05:50,A0003,123.15368,32.345133000000004,33.7,18.0,0,14,0,1,,A1-1
2245,0,1718616042000,2024-06-17,17:20:42,A0003,123.153505,32.345198999999994,18.4,22.0,0,14,0,1,,A1-2
2245,0,1718616052000,2024-06-17,17:20:52,A0003,123.152667,32.345181,35.3,23.0,0,14,0,1,,A1-2
2245,0,1718616062000,2024-06-17,17:21:02,A0003,123.151354,32.345128,51.1,34.0,0,14,0,1,,A1-2
2261,0,1718958760000,2024-06-21,16:32:40,A0003,123.153293,32.345209000000004,0.0,0.0,0,14,0,0,,A1-2
2261,0,1718958790000,2024-06-21,16:33:10,A0003,123.152385,32.345192,33.8,3.0,0,14,0,1,,A1-2
2261,0,1718958820000,2024-06-21,16:33:40,A0003,123.147586,32.345011,62.6,24.0,0,14,0,1,,A1-2
2282,0,1718786857000,2024-06-19,16:47:37,A0003,123.153967,32.34513,33.8,28.0,0,14,0,1,,A1-2
2282,0,1718786887000,2024-06-19,16:48:07,A0003,123.152613,32.345185,35.9,36.0,0,14,0,1,,A1-2
2282,0,1718786917000,2024-06-19,16:48:37,A0003,123.15092,32.345106,41.9,35.0,0,14,0,1,,A1-2
2312,0,1718700356000,2024-06-18,16:45:56,A0003,123.157399,32.343338,70.0,17.0,0,14,0,1,,A1-2
2312,0,1718700386000,2024-06-18,16:46:26,A0003,123.152632,32.3452,45.0,7.0,0,14,0,1,,A1-2
2312,0,1718700416000,2024-06-18,16:46:56,A0003,123.148245,32.344987,65.0,16.0,0,14,0,1,,A1-2
2382,0,1718702417000,2024-06-18,17:20:17,A0003,123.151355,32.34506,36.0,7.0,0,14,0,1,,A1-1
2382,0,1718702447000,2024-06-18,17:20:47,A0003,123.152716,32.34511,37.0,17.0,0,14,0,1,,A1-1
2382,0,1718702477000,2024-06-18,17:21:17,A0003,123.156229,32.344238,60.0,29.0,0,14,0,1,,A1-1
2432,0,1718962171000,2024-06-21,17:29:31,A0003,123.151686,32.345046999999994,29.9,8.0,0,14,0,1,,A1-1
2432,0,1718962181000,2024-06-21,17:29:41,A0003,123.152565,32.345089,36.5,15.0,0,14,0,1,,A1-1
2432,0,1718962191000,2024-06-21,17:29:51,A0003,123.153742,32.345067,44.5,12.0,0,14,0,0,,A1-1
2480,0,1718613545000,2024-06-17,16:39:05,A0003,123.153371,32.345177,11.0,0.0,101,14,1,0,,A1-2
2480,0,1718613575000,2024-06-17,16:39:35,A0003,123.15243,32.345158999999995,33.0,22.0,0,14,0,1,,A1-2
2480,0,1718613605000,2024-06-17,16:40:05,A0003,123.148158,32.344956,60.0,20.0,0,14,0,1,,A1-2
2486,0,1718613820000,2024-06-17,16:43:40,A0003,123.153144,32.345163,23.5,40.0,0,14,0,1,,A1-2
2486,0,1718613830000,2024-06-17,16:43:50,A0003,123.152504,32.34515,19.0,0.0,101,14,1,1,,A1-2
2486,0,1718613840000,2024-06-17,16:44:00,A0003,123.151955,32.34512599999999,10.9,35.0,0,14,0,1,,A1-2
2559,0,1718874174000,2024-06-20,17:02:54,A0003,123.148905,32.34493,74.4,22.0,0,14,0,1,,A1-1
